marolles-avaricieux,plaute-aululaire,Score
"('#euclion', 'Bonne.')","('#euclion', 'Bonne.')",0.9999997615814209
"('#megadore', 'Que croyez-vous des actions de ma vie ?')","('#megadore', 'De ma conduite ?')",0.5344780683517456
"('#euclion', 'Je ne les tiens ni mauvaises, ni bonnes.')","('#euclion', 'Rien à y reprendre assurément.')",0.1778308004140854
"('#euclion', ""Savez-vous mon âge ?  Je sais qu'il est grand, aussi bien que votre crédit et votre opulence."")","('#megadore', 'Savez-vous mon âge ?')",0.69454026222229
"('#euclion', ""Savez-vous mon âge ?  Je sais qu'il est grand, aussi bien que votre crédit et votre opulence."")","('#euclion', 'Je sais que ni les années ne vous manquent, ni les écus.')",1.0
"('#megadore', 'Je me suis aussi toujours laissé persuader, et je me le persuade encore, que vous êtes un citoyen exempt de toute malice.')","('#megadore', 'Pour moi, je vous ai toujours considéré et vous considère encore comme un homme irréprochable.')",0.5415499210357666
"('#euclion', ""Il sent mon argent.  Hé bien qu'y a-t-il ? [Haut.]"")","('#euclion', 'Il flaire mon or. Où voulez-vous en venir ? Haut.')",0.45418477058410645
"('#megadore', 'Puisque vous savez bien qui je suis, et que je sais bien aussi qui vous êtes ; je souhaite que toutes choses prospèrent pour vous et pour moi, et pour votre fille que je vous demande pour femme.  Promettez-la-moi.')","('#megadore', ""Puis donc que vous me connaissez et que je vous connais, je vous demande votre fille en mariage, et j'espère que ce sera pour notre bien à tous deux et pour le sien.  Donnez-moi votre parole."")",0.7340647578239441
"('#euclion', ""Ha !  Mégadore, vous ne faites pas une action digne de votre naissance et de votre condition de vous moquer de moi, sans vous avoir jamais offensé, ni pas un des vôtres : car je n'ai point mérité par mes actions ni par mes paroles, que vous fissiez ce que vous faites à mon sujet."")","('#euclion', ""Ah !  Mégadore, il ne sied guère à un homme comme vous de railler un pauvre hère qui ne vous a fait aucun mal, à vous ni aux vôtres.  Ni mes actions ni mes paroles n'ont mérité cela de vous."")",0.7800863981246948
"('#megadore', ""Certainement, ni je ne suis point venu ici pour me moquer de vous, ni je ne m'en moque point, ni je ne vous tiens point digne aussi d'un traitement si rude."")","('#megadore', 'Sur mon honneur, je ne suis pas venu pour me moquer ; je ne plaisante nullement, ce serait en user mal avec vous.')",0.8010096549987793
"('#euclion', 'Pourquoi donc me demandez-vous ma fille pour être votre femme ?')","('#euclion', 'Alors pourquoi me demander la main de ma fille ?')",0.5099515914916992
"('#megadore', ""Afin qu'il vous en arrive du bien pour l'amour de moi, et qu'il m'en arrive aussi pour l'amour de moi, et qu'il m'en arrive aussi pour l'amour de vous, et de ceux qui vous appartiennent."")","('#megadore', 'Pour assurer votre bonheur, tandis que vous et les vôtres assurerez le mien.')",0.4705933630466461
"('#euclion', ""Je me persuade, Mégadore, que comme vous êtes riche et de grand crédit, et que je suis le plus pauvre homme de tous ceux qu'on appelle pauvres, si je vous donnais ma fille en mariage, que vous étant de la taille et de la force d'un oeuf, et moi de la bassesse et de la faiblesse d'un âne, si j'étais joint avec vous, lorsque je ne pourrais porter le fardeau qui ne vous incommoderait nullement, je demeurerai dans le bourbier, comme un pauvre âne, sans m'en pouvoir retirer : et vous étant comme un boeuf, vous ne me regarderiez non plus, que si je n'avais jamais été né.  Si ce que vous me proposez se faisait, je vous éprouverais encore avec plus d'inégalité, et ceux qui sont de ma portée se moqueraient de moi : et s'il y arrivait quelque divorce entre nous, il n'y aurait point d'étable pour moi, où je me pusse retirer.  Les autres ânes me déchireraient de leurs dents, et les boeufs me briseraient de leurs cornes.  Voilà le grand péril qu'il aurait de s'élever de la petite stature d'un âne comme moi à la haute taille d'une boeuf comme vous."")","('#euclion', ""Je songe, Mégadore, que vous êtes riche et puissant ; moi je suis pauvre, et plus que pauvre.  Si je vous donne ma fille, j'imagine que vous serez le boeuf et moi l'âne.  Une fois attelé avec vous, s'il ne peut porter la même charge, maître baudet tombera bel et bien dans la boue, et notre seigneur le boeuf ne le regardera pas plus que s'il n'existait pas.  Vous me rudoierez, et ceux de ma classe se riront de moi.  Plus d'étable où me réfugier si nous venons à divorcer ensemble.  Les ânes me déchireront à belles dents.  Voilà ce que je risque, si je quitte les baudets pour m'allier aux boeufs."")",0.7489024996757507
"('#megadore', ""Ce vous sera une chose d'autant plus avantageuse que vous serez joint de proximité avec des gens de bien.  Prenez ce parti : écoutez ce que je vous propose et donnez-moi votre fille."")","('#megadore', ""Plus on s'allie de près avec d'honnêtes gens, et mieux on s'en trouve.  Agréez mon offre, ne faites pas sourde oreille, et accordez-moi votre fille."")",0.6839576959609985
"('#euclion', ""Mais je n'ai aucun bien pour la marier."")","('#euclion', ""Mais je n'ai pas de dot à lui donner."")",0.47056931257247925
"('#megadore', ""Ne lui donnez rien.  Pourvu qu'elle soit fort bien élevée comme je n'en doute point, elle est assez riche."")","('#megadore', ""Vous n'en donnerez pas.  Qu'elle soit sage, c'est une dot assez belle."")",0.5612038969993591
"('#euclion', ""Je vous dis cela, afin que vous ne vous imaginiez pas que j'eusse trouvé des trésors."")","('#euclion', ""Je vous le dis pour que vous n'alliez pas vous figurer que j'ai trouvé des trésors."")",0.7718839645385742
"('#megadore', ""Je sais ce qui en est.  Ne m'en apprenez pas davantage.  Promettez-la-moi."")","('#megadore', 'Je sais cela, inutile de me le dire.  Allons, dites, oui.')",0.557098925113678
"('#euclion', 'Je le veux.  Mais, ô Jupiter, ne me suis-je point jeté moi-même dans le piège ?')","('#euclion', 'Soit.  Ciel !  serais-ce perdu ? Il entend des coups de pioche.')",0.30538487434387207
"('#megadore', ""Qu'avez-vous ?"")","('#megadore', ""Qu'est-ce ?"")",0.4389171004295349
"('#euclion', ""Ce que j'ai ?  Je viens d'entendre du bruit, comme d'un fer qui se rompt."")","('#euclion', ""Que signifie ce bruit de ferraille que je viens d'entendre ?  Il sort."")",0.6679416298866272
"('#megadore', ""J'ai donné charge à quelqu'un de fouir ici près dans mon jardin.  Mais qu'est devenu cet homme ?  Il s'en est allé, et ne m'a pas rendu plus certain de ce que désirais savoir de lui.  Il me fâche tout de bon.  Pour ce qu'il veut que je vois son amitié, il se comporte à la mode de tous les hommes.  Car si un riche va demander quelque chose à un pauvre, aussitôt le pauvre craint d'être approché du riche, et ne fait rien qui vaille, pour la crainte qui le saisit : puis, l'occasion étant passée, il la souhaite trop tard, quand il n'y a plus moyen d'en profiter."")","('#megadore', ""C'est mon jardin que je fais bêcher...  Eh !  Par où a-t-il passé ?  Le voilà parti sans m'avoir donné une réponse positive.  Il me dédaigne parce qu'il voit que je recherche son amitié : les hommes sont faits ainsi.  Qu'un riche aille au-devant des bonnes grâces d'un pauvre, le pauvre craint son abord, et cette timidité nuit à ses intérêts.  Puis, quand l'occasion est perdue, il la regrette, mais trop tard.  Euclion revient."")",0.7918923497200012
"('#euclion', ""Je puisse mourir, si je ne te fais arracher la langue : et si j'y manque, je te permets, et je t'ordonne même de me faire châtrer par qui que ce soit sur la terre."")","('#euclion', ""Si je ne te fais arracher la langue du fond du gosier, je consens bien, que dis-je ?  Je veux que tu menasses couper... s'entend."")",0.6673917770385742
"('#megadore', ""Je vois bien, Euclio, que vous vous imaginez, que je suis un homme fort propre à souffrir vos railleries dans l'âge où vous êtes, sans que je l'aie mérité ?"")","('#megadore', ""Je vois, Euclion, que, malgré mes cheveux blancs, vous me regardez comme un homme dont on peut se jouer ; ce n'est pas bien."")",0.5758441090583801
"('#euclion', ""En bonne foi, Mégadore, ni je ne fais point ce que vous dites, ni quand j'en aurais envie, je n'en aurais pas le pouvoir."")","('#euclion', 'Loin de là, Mégadore, et, quand je le voudrais, cela me serait difficile.')",0.5570876598358154
"('#megadore', 'Quoi donc ?  Ne me promettez-vous pas votre fille en mariage ?')","('#megadore', ""Enfin, m'accordez-vous votre fille ?"")",0.6817915439605713
"('#euclion', 'Je vous la promets aux conditions que vous savez.')","('#euclion', ""Oui, aux conditions et avec la dot que j'ai dit."")",0.5413575768470764
"('#megadore', 'Vous me la promettez donc ?')","('#megadore', ""J'ai votre parole ?"")",0.5503156781196594
"('#euclion', 'Je vous en donne ma parole.  Que les Dieux en fassent prospérer le dessein.')","('#euclion', ""Vous l'avez."")",0.13343244791030884
"('#megadore', 'Que tout se fasse pour le mieux.')","('#megadore', 'Que les dieux nous soient propices !')",0.2292894423007965
"('#euclion', 'Souvenez-vous au moins, que nous avons convenu, que ma fille ne vous apportera point de dot.')","('#euclion', ""Je Je désire.  Mais souvenez-vous bien, qu'il est convenu que ma fille ne vous apportera pas de dot."")",0.7975366115570068
"('#megadore', ""Je m'en souviendrai fort bien."")","('#megadore', ""C'est entendu."")",0.11074762046337128
"('#euclion', ""Mais je sais de quelle sorte vous tenez vos paroles, vous autres riches.  Ce qui est arrêté n'est pas arrêté comme il vous plaît."")","('#euclion', ""C'est que je sais combien les gens de votre rang sont habiles à chicaner.  Ce qui est convenu n'est pas convenu, ce qui n'est pas convenu est convenu, selon qu'il vous en prend fantaisie."")",0.4138283133506775
"('#megadore', ""Je n'aurai point de dispute avec vous.  Mais qui vous empêchera dès aujourd'hui de solenniser les noces ?  Y-a-t-il quelque chose qui les pût éloigner ?"")","('#megadore', ""Nous aurons ensemble aucune difficulté.  Y a-t-il quelque obstacle à ce que nous fassions la noce aujourd'hui ?"")",0.6235732436180115
"('#euclion', ""Au contraire, ce sera le mieux du monde qu'on ne diffère pas plus longtemps."")","('#euclion', ""Au contraire, c'est à merveille."")",0.2615656852722168
"('#megadore', ""Je m'en vais donc préparer toutes choses.  Vous le voulez donc bien ?"")","('#megadore', ""Je vais donc faire les apprêts.  Vous n'avez plus rien à me dire ?"")",0.6381349563598633
"('#euclion', 'Ce sera, quand il vous plaira.  Je vous donne le bonjour.')","('#euclion', 'Non, vous prévenez mon désir.')",0.3589797616004944
"('#megadore', 'Holà, Strobile, hâte-toi de me suivre, et de venir au marché après moi.')","('#megadore', ""Je me hâte.  Adieu.  Hé !  Strobile, qu'on me suive à l'instant au marché.  Il sort."")",0.6960504055023193
"('#euclion', ""Il s'en est allé d'ici.  Ô Dieux immortels, comment se porte mon trésor ?  Je crois pour moi, qu'il a ouï dire que j'en ai un chez moi.  Il y aboie : et c'est infailliblement pour l'amour de cela qu'il s'opiniâtre à prendre mon alliance."")","('#euclion', ""Il est parti.  Dieux immortels, quelle est la puissance de l'or !  Il aura entendu dire que j'ai chez moi un trésor ; il le convoite, et c'est pour cela qu'il tient tant à cette alliance."")",0.7663147449493408
"('#euclion', ""Où es-tu avec ta langue babillarde, qui as conté à tous les voisins que je devais donner un mariage à ma fille ?  Holà, Staphila, viens ici : n'entends-tu pas que je t'appelle ?  Dépêche-toi d'écurer la vaisselle, et de la rendre claire.  Je marie aujourd'hui ma fille avec le riche Mégadore."")","('#euclion', ""Où es-tu, toi qui as été déjà bavarder dans tout le voisinage que je donnerais une dot à ma fille ?  Hé !  Staphyla, je t'appelle ; m'entends-tu ?  Vite, qu'on prépare, qu'on lave les vases sacrés.  J'ai promis ma fille ; je la marie aujourd'hui à Mégadore. Staphyla vient."")",0.7479795217514038
"('#staphyla', ""Que les Dieux disposent tout pour le mieux : mais cela n'est pas possible : et c'est aller trop vite."")","('#staphyla', ""Les dieux bénissent ce dessein !  Mais, en vérité, cela ne se peut ; c'est trop prompt. "")",0.6396003365516663
"('#euclion', 'Tais-toi, et va faire ta besogne.  Que toutes choses se trouvent nettoyées quand je serai de retour de la place, et tiens bien les portes fermées.  Je ne serai pas longtemps.')","('#euclion', ""Tais-toi, et va-t'en ; que tout soit prêt quand je reviendrai de la place.  Et qu'on ferme la porte ; je ne serai qu'un moment. Il sort."")",0.7215453386306763
"('#staphyla', ""Que ferai-je maintenant : je suis à la veille de périr avec la fille de mon maître : car elle est prête d'accoucher, et sa honte aussi bien que ma perte sera connue de tout le monde.  Ce qui jusqu'ici a été caché et dissimulé, ne le peut plus être dorénavant.  Je rentre au logis afin qu'il trouve à son retour, que j'ai fait les choses qu'il m'a commandées.  Par ma foi, je crains bien d'avaler beaucoup d'amertume qui sera mêlée dans la coupe que je boirai."")","('#staphyla', ""Que faire ?  Nous voilà perdues, la fille de mon maître et moi.  L'heure approche où sa honte va éclater ; elle accouchera d'un moment à l'autre.  J'ai caché avec tant de soin jusqu'ici cette aventure !  Mais cela ne se peut plus...  Allons, il faut rentrer, que les ordres de mon maître soient exécutés à son retour.  Ah !  Je crains d'avaler aujourd'hui quelque potion bien amère."")",0.8100100755691528
"('#strobile', ""Après que mon maître a fait ses provisions pour le festin de la noce, et qu'il a loué des cuisiniers et des joueuses de flûte que voici, il m'a commandé de partager ces viandes, et d'en faire deux portions."")","('#strobile', 'Mon maître a fait des provisions ; il a loué ces cuisiniers et ces joueuses de flûte sur la place, et je suis chargé par lui de faire de tout cela deux parts égales.')",0.7632814645767212
"('#congrio', ""Pour moi, (je te le dis hautement,) tu ne me diviseras point : mais je me rendrai soigneux d'aller tout entier en quelque lieu que tu voudras."")","('#congrion', ""Pour ce qui me regarde, je réponds bien que tu ne me fendras pas en deux.  Mais si tu veux m'envoyer quelque part tout entier, je suis prêt à me mettre à l'oeuvre."")",0.5803744196891785
"('#strobile', ""Sans mentir, tu es une belle et pudique prostitution du peuple.  Après cela, si quelqu'un te voulait, tu ne voudrais pas être divisé.  J'en aurais bien ici parlé d'autre sorte.  Antrax, sans rien dire de ce que tu me reproches : mais aujourd'hui mon maître fait des noces."")","('#anthrax', ""Voyez l'honnête et chaste demoiselle !  Ce beau mignon de trottoir !  Si l'on voulait de toi,,m'est avis que tu te laisserais fendre de bon coeur."")",0.42393720149993896
"('#strobile', ""Sans mentir, tu es une belle et pudique prostitution du peuple.  Après cela, si quelqu'un te voulait, tu ne voudrais pas être divisé.  J'en aurais bien ici parlé d'autre sorte.  Antrax, sans rien dire de ce que tu me reproches : mais aujourd'hui mon maître fait des noces."")","('#congrion', 'Ce que je disais, Anthrax, était dans un tout autre sens que celui où tu feins de le prendre.')",1.0
"('#strobile', ""Sans mentir, tu es une belle et pudique prostitution du peuple.  Après cela, si quelqu'un te voulait, tu ne voudrais pas être divisé.  J'en aurais bien ici parlé d'autre sorte.  Antrax, sans rien dire de ce que tu me reproches : mais aujourd'hui mon maître fait des noces."")","('#strobile', ""Mon maître se marie aujourd'hui."")",1.0
"('#congrio', 'De qui épouse-t-il la fille ?')","('#congrion', 'Avec qui ?')",0.384530246257782
"('#strobile', ""De son proche voisin le vieillard Euclio, de celui à qui je dois donner par ses ordres la moitié de ses provisions, l'un des deux cuisiniers, et l'une des deux flûteuses que voici."")","('#strobile', ""Avec la fille d'Euclion, notre proche voisin.  C'est pour cela qu'il veut qu'on donne au bonhomme la moitié des provisions, avec un cuisinier et une joueuse de flûte."")",0.6257856488227844
"('#congrio', ""C'est-à-dire que voilà une moitié que tu mènes pour cet homme-là, et une moitié pour notre maison."")","('#congrion', 'Ainsi, la moitié chez Euclion et la moitié ici ?')",0.26230013370513916
"('#strobile', 'Tout ainsi que tu le dis.')","('#strobile', 'Comme tu dis.')",0.8593834042549133
"('#congrio', 'Comment ?  Ce vieillard ne pouvait-il pas faire les noces de sa fille à ses dépens ?')","('#congrion', 'Eh quoi !  le vieux ne pouvait-il pas régaler à ses frais le jour où il marie sa fille ?')",0.7346401214599609
"('#strobile', 'Vraiment je vous en réponds.')","('#strobile', 'Peuh !')",0.35570359230041504
"('#congrio', 'Est-il possible ?')","('#congrion', 'Qui empêche ?')",0.6331382393836975
"('#strobile', ""S'il est possible ?  Une pierre ponce n'est pas plus aride que ce vieillard."")","('#strobile', ""Qui empêche, dis-tu ?  On tirerait de l'huile d'un mur plutôt que d'arracher une obole au vieux cancre."")",0.2605184316635132
"('#congrio', 'Dis-tu vrai ?')","('#congrion', 'En vérité ?')",0.4532652497291565
"('#strobile', ""Imagines-tu qu'il se persuade qu'on lui ravirait tout son bien, et qu'on lui voudrait arracher les entrailles s'il n'implorait le secours des Dieux et des hommes, quand la fumée de son tison s'enfuit par le trou de sa cheminée ; de sorte même que quand il s'en va coucher, il se serre la gorge des cordons de sa bourse pendue à son cou."")","('#strobile', ""Tu vas en juger, il appelle à son aide les dieux et les hommes, il jure qu'il est ruiné, et ruiné de fond en comble, s'il voit de la fumée sortir de son toit.  Quand il va se coucher, il s'attache une poche devant la bouche."")",0.6150689125061035
"('#congrio', 'À quoi sert cela ?')","('#congrion', 'Pourquoi ?')",0.23850654065608978
"('#strobile', ""Afin que pendant qu'il est assoupi par le sommeil, il n'en sorte point de vent."")","('#strobile', 'Pour ne pas perdre de son souffle en dormant.')",0.5190411806106567
"('#congrio', ""Ne se bouche-t-il point aussi le trou d'en bas, de peur qu'en dormant, il n'en sorte quelque petite haleine ?"")","('#congrion', ""Et se bouche-t-il aussi l'autre ouverture, pour ne rien perdre en dormant ?"")",0.7068379521369934
"('#strobile', ""Tu m'en peux bien croire, aussi bien que je suis persuadé de ce que tu dis."")","('#strobile', ""Tu peux m'en croire comme je te crois moi-même."")",0.8264302015304565
"('#congrio', 'Hélas, je te crois sans peine.')","('#congrion', 'Aussi je te crois à merveille.')",0.7773146629333496
"('#strobile', ""Mais sais-tu de quelle sorte il est avare ?  Il pleure l'eau dont il se lave les mains."")","('#strobile', ""Veux-tu que je te dise encore ?  Quand il se lave, il pleure l'eau qu'il lui faut répandre."")",0.760979175567627
"('#congrio', 'Ne penses-tu pas que ce serait impétrer un grand don de ce vieillard, si nous en pouvions obtenir ce qui serait nécessaire pour nous mettre en liberté ?')","('#congrion', 'Ne penses-tu pas que nous pourrions obtenir de ce vieux fesse-matthieu un bon talent pour acheter notre liberté ?')",0.7005881071090698
"('#strobile', ""La peste m'étouffe, si tu lui demandais la famine pour te servir, il ne te la donnerait pas : et même dernièrement, le barbier lui ayant rogné les ongles, il en recueillit les parcelles, et les serra soigneusement."")","('#strobile', 'Lui !  Tu lui demanderais la famine, il ne te la prêterait pas.  Un de ces jours, le barbier lui avait coupé les ongles ; il a ramassé et emporté toutes les rognures.')",0.8142533898353577
"('#congrio', ""En vérité tu parles d'un homme extrêmement chiche de telle sorte, qu'il en mène une vie malheureuse ?"")","('#congrion', ""Tu nous parles là de l'avarice en personne.  Est-il vraiment si ladre, si ennemi de lui-même ?"")",0.3289857804775238
"('#strobile', ""Il y a quelque temps qu'un hobereau lui ôta son plat de soupe.  Cet homme éploré s'en vint aussitôt trouver le juge, en se plaignant amèrement, pour lui demander la permission de faire ajourner le hobereau à comparaître devant lui.  Il y en a six cent de la même force que je te dirais volontiers, si j'en avais le loisir : mais lequel est-ce de vous autre qui est le plus diligent ?  Dis-moi qui c'est ?"")","('#strobile', ""Un jour, un milan lui enlève son potage.  Il accourt tout gémissant auprès du préteur ; et là, pleurant, jetant les hauts cris, il demande que son milan soit assigné.  Si j'en avais le temps, je pourrais citer mille traits du même genre.  Mais voyons, dis-moi, lequel de vous deux est le plus leste ?"")",0.6479659676551819
"('#congrio', 'Moi sans doute, et de beaucoup le meilleur.')","('#congrion', 'Moi, je vais bien plus vite en besogne.')",0.09019994735717773
"('#strobile', ""J'entends un cuisinier, et non pas un larron."")","('#strobile', ""C'est d'un cuisinier que je parle et non d'un voleur."")",0.6343907117843628
"('#congrio', ""J'entends aussi un cuisinier."")","('#congrion', ""C'est aussi comme cuisinier que je réponds."")",0.626713216304779
"('#antrax', 'Que dis-tu ?')","('#strobile', 'Et toi, que dis-tu ?')",0.8383198380470276
"('#congrio', 'Je suis tel que tu vois.')","('#anthrax', 'Moi, je suis tel que tu me vois.')",0.8198944330215454
"('#antrax', ""Ce cuisinier-là n'est bon que pour les foires du village, il lui faut pour le moins une neuvaine à faire les apprêts."")","('#congrion', ""C'est un vrai marmiton de foire ; il travaille tous les neuf jours."")",0.5048812031745911
"('#congrio', ""C'est donc à toi, voleur, à me dire des injures ?"")","('#anthrax', ""Comment, tu oses me déprécier, toi ?  Il n'y a pourtant que six lettres à ton nom, voleur, triple pendard !"")",0.5402504205703735
"('#antrax', 'Oui da.  Voleur, et trois fois voleur, si tu veux, pour te bien plauder.')","('#anthrax', ""Comment, tu oses me déprécier, toi ?  Il n'y a pourtant que six lettres à ton nom, voleur, triple pendard !"")",1.0
"('#strobile', 'Ne cause point tant à cette heure, et dis-moi lequel de ces deux agneaux te semble le plus gras.')","('#strobile', ""Çà, qu'on se taise.  Le plus gros des deux agneaux..."")",0.5604863166809082
"('#antrax', 'Je le veux bien.')","('#congrion', 'Bon !')",0.4315463900566101
"('#strobile', 'Prends donc celui-ci pour toi, Congrio, et entre dans ce logis-là.  Suivez-le vous autres, et que le reste vienne avec moi.')","('#strobile', 'Tu vas le prendre, Congrion, et entrer là dedans.  Vous, suivez-le, et vous autres, là-bas venez avec nous.')",0.6715236902236938
"('#congrio', ""Tu as fait en bonne foi un partage fort injuste, puisque ceux-ci emportent l'agneau le plus gras."")","('#anthrax', ""Par ma foi, voilà un partage bien équitable !  Ils ont l'agneau le plus gros."")",0.7098124623298645
"('#strobile', 'En récompense, on te donnera la plus grasse Flûteuse.  Va avec lui, Phrigie, et toi Elusie entre ici dedans avec nous.')","('#strobile', ""Et toi, la joueuse de flûte la plus grasse.  Va avec lui, Phrygia ; toi, Éleusie, viens-t'en par ici, chez nous."")",0.6306058168411255
"('#congrio', ""Ô trompeur Strobile, est-ce ainsi que tu me jettes dans la maison du vieillard avare, où si l'on demande quelque chose, on le demandera plutôt tant de fois jusques à s'enrouer, que de l'obtenir jamais."")","('#congrion', ""Ah !  Perfide Strobile, tu m'expédies chez le vieux grigou ?  Si j'ai besoin de quelque chose, je ne risque rien de m'époumoner avant de l'avoir."")",0.4835359752178192
"('#strobile', ""Tu est un grand fou ; est-ce qu'en te faisant du bien tu ne le reconnais pas ?"")","('#strobile', ""On est bien sot d'obliger des gens qui ne vous en savent aucun gré."")",0.22614362835884094
"('#congrio', 'Comment ?')","('#congrion', 'Comment cela ?')",0.7105534076690674
"('#strobile', ""En doutes-tu ?  Premièrement dans cette maison, la foule ne t'incommodera point.  Si tu veux te servir de quelque chose, il faut que tu l'apportes de chez toi, afin que tu ne perdes point ta peine et ton temps à le demander.  Au contraire chez nous, il y a un grand monde, et une famille nombreuse.  Il y a des meubles, de l'or, des vêtements divers, de la vaisselle d'argent : et si quelque chose s'y perd, (je sais que tu te pourrais aisément abstenir d'y dérober, si rien ne s'offrait à ta vue) on dit aussitôt, les cuisiniers l'ont volé.  Qu'on les prenne, qu'on les mette en prison, qu'on leur donne le fouet, qu'on les jette dans la basse-fosse.  Il ne t'arrivera rien de tout cela au lieu où tu vas, parce qu'il n'y a rien que tu puisses prendre.  Suis-moi là-dedans."")","('#strobile', ""Belle question !  D'abord, la foule ne t'incommodera pas ; et puis, si tu as besoin de quelque chose, apporte-le avec toi, pour ne pas perdre ton temps à le demander.  Chez nous il y a beaucoup de monde, un nombreux domestique, des meubles, de l'or, des tapis, de l'argenterie.  S'il disparaît quelque chose (et je te connais, je sais que tu ne touches pas à ce qui est hors de ta portée), on dira : « Ce sont les cuisiniers qui l'ont pris ; qu'on les arrête, qu'on les garrotte, qu'on les fouette, qu'on les jette dans une basse-fosse. »  Là-bas, pas d'aventure semblable, il n'y a rien à prendre.  Allons, suis-moi."")",0.8547893166542053
"('#congrio', 'Je te suis.')","('#congrion', 'Je viens.')",0.5787074565887451
"('#strobile', 'Holà, Staphyla, ouvre la porte.')","('#strobile', 'Holà, Staphyla !  Avance, et ouvre la porte.')",0.8003777265548706
"('#staphyla', 'Qui est-là ?')","('#staphyla', 'Qui est là ?')",0.8971976041793823
"('#strobile', 'Strobile.')","('#strobile', 'Strobile.')",0.9999997019767761
"('#staphyla', 'Que veux-tu ?')","('#staphyla', 'Que veux-tu ?')",1.000000238418579
"('#strobile', ""Te faire prendre ces officiers de cuisine, cette ménétrière, et ces viandes pour les apprêts de la noce.  Mégadore à donné charge d'envoyer tout ceci à Euclio."")","('#strobile', 'Que tu reçoives ces cuisiniers, cette joueuse de flûte, et ces provisions pour la noce.  Mégadore envoie le tout à Euclion.')",0.6879522800445557
"('#staphyla', 'Ô mon Strobile, dis-moi, doivent-ils faire des noces pour Cérès ?')","('#staphyla', ""C'est donc Cérès qui épouse ?"")",0.5891671776771545
"('#strobile', 'Pourquoi ?')","('#strobile', 'Comment cela ?')",0.7201157808303833
"('#staphyla', ""Pour ce que je ne vois point qu'on ait apporté une goutte de vin."")","('#staphyla', ""Je vois qu'on n'apporte pas de vin."")",0.7031500339508057
"('#strobile', 'Il en viendra tout incontinent, quand notre maître sera de retour du marché.')","('#strobile', 'On en apportera, quand Mégadore reviendra du marché.')",0.4856315553188324
"('#staphyla', ""Il n'y a point de bois chez vous."")","('#staphyla', ""Nous n'avons pas de bois."")",0.6970505714416504
"('#strobile', ""N'avez-vous pas des ais ?"")","('#congrion', 'Vous avez un plancher ?')",0.3011908233165741
"('#staphyla', 'Nous en avons bien quelques-uns.')","('#staphyla', 'Oui vraiment.')",0.1670190989971161
"('#strobile', ""Vous avez donc du bois, et nous n'aurons pas besoin d'en aller chercher dehors."")","('#congrion', ""Eh bien, alors, vous avez du bois ; inutile d'en aller chercher."")",0.7754634618759155
"('#staphyla', ""Quoi, impudent, afin d'avoir du feu pour apprêter le soupé, et pour être payé de ton labeur, tu veux que nous brûlions notre maison ?"")","('#staphyla', 'Ah çà, maraud, tout suppôt de Vulcain que tu es, tu ne veux pas, je pense, pour faire cuire ton dîner ou pour gagner ton salaire, mettre le feu à notre maison ?')",0.7092150449752808
"('#staphyla', ""Quoi, impudent, afin d'avoir du feu pour apprêter le soupé, et pour être payé de ton labeur, tu veux que nous brûlions notre maison ?"")","('#congrion', 'Certes non.')",1.0
"('#strobile', 'Moi ?  Je ne demande point cela.  Mène ceux-ci chez ton Maître.')","('#strobile', 'à Staphyla.  Fais-les entrer.')",0.304389625787735
"('#staphyla', 'Suivez-moi.')","('#staphyla', 'Venez. Ils entrent.')",0.2436707615852356
"('#pythodicus', ""Ayez soin de tout ce qu'il faut.  Je vais voir ce que font les cuisiniers, et c'est une grande charge qui m'est aujourd'hui donnée de les observer tout du long du jour, si je ne trouve l'invention de leur faire apprêter le festin dans le fond du puit, d'où nous tirerons les viandes avec des corbeilles, quand elles seront cuites.  Que s'il mangent en bas ce qu'ils auront fait cuire, ceux d'en haut s'en iront coucher sans souper, et ceux d'en bas se seront bien repus. e m'arrête ici à des paroles, comme si je n'avais rien à faire tandis que dans le logis, nous avons tant de Laronides, c'est-à-dire des larrons de père en fils."")","('#pythodicus', ""Faites votre besogne ; moi j'aurai l'oeil sur les cuisiniers, et ce n'est pas aujourd'hui une petite affaire.  Je ne vois qu'un moyen : c'est de les faire cuisiner au fond d'un puits, et de monter ensuite les mets dans des corbeilles.  Oui, mais s'ils mangent à mesure qu'ils apprêtent, on se serrerait le ventre en haut tandis qu'on dînerait en bas.  Eh !  Je m'amuse à bavarder, comme si je n'avais rien à faire, avec ces larronneaux dont notre maison est pleine. Il sort."")",0.7855701446533203
