boyer-amours-jupiter-semele,la-fontaine-daphne,Score
"('#alcmeon', ""Seigneur tout est changé ; la Princesse elle-même  D'un air si transporté m'a vanté ce qu'elle aime,  Qu'il n'est mortel ni Dieu qui lui puisse être égal.  Elle veut que je tremble au nom de ce rival,  Et sa fausse pitié qui craint pour ma faiblesse,  Veut que sans murmurer je cède la Princesse ;  Qu'une lâche terreur étouffe mes désirs,  Et cache au fond du coeur jusqu'aux moindres soupirs. "")",-,0.0
"('#le-roi', ""Madame vous devez connaître votre fille ;  Elle tient plus qu'à vous que toute ma famille.  Plus belle que ses soeurs elle a le premier rang,  Et vous fait négliger le reste de mon sang.  Par cette aveugle ardeur qui possède les mères,  N'avez-vous point rempli sa tête de chimères ?  Vous fille de Vénus, ne la flattez-vous pas  De l'espoir de gagner un Dieu par tant d'appas,  Et qu'un Héros mortel n'est pas assez pour elle ?  Vous me vantez souvent votre race immortelle,  Et Sémélé sans doute, au point où je la vois,  Prend pour lui tout l'orgueil, que vous avez pour moi. "")",-,0.0
"('#la-reine', ""Je n'ai rien fait, Seigneur, qui vous oblige à croire  Que le sang de Vénus, dont je tire ma gloire,  Me fasse négliger mon Époux et mon Roi :  Je sais ce que je suis, et ce que je vous dois.  Cet imprudent orgueil qui n'est qu'extravagance,  Vient aux simples mortels d'une simple naissance :  Mais cet orgueil qui suit ceux qui sortent des Dieux,  Est un orgueil illustre, innocent, glorieux.  C'est celui que j'ai mis dans l'esprit de ma fille,  Et si je la préfère à toute ma famille,  Je ne puis le nier, dès qu'elle vit le jour,  Elle eut mes premiers soins et mon premier amour ;  Mais tout ce grand amour et cette préférence  N'ont rien mis dans son coeur plus haut que sa naissance.  Elle a choisi ce Prince et j'ai loué son choix ;  Et si le sang des Dieux avec celui des Rois,  Est entre vous et moi joint par notre hyménée,  Ce grand exemple instruit une fille bien née.  Quoi qu'il semble aujourd'hui, que pour ce digne amant,  Sémélé se dispose à quelque changement,  Je lui rendrai bientôt sa première tendresse :  Mais il faut ménager son âme avec adresse ;  N'y mêlez pas, Seigneur l'aigreur et le courroux ;  Il faut pour la gagner des traitements plus doux ;  Elle doit obéir, mais d'une obéissance,  Qui n'ait rien d'indigne et basse dépendance."")",-,0.0
"('#le-roi', 'Je veux bien à vous seule abandonner ce soin ;  Je saurai faire agir mon pouvoir au besoin.  Mais quel est cet amant dont on fait un mystère ? ')",-,0.0
"('#la-reine', 'Pour de pareils secrets choisit-on une mère ? ')",-,0.0
"('#le-roi', 'Madame il faudra donc employer mon pouvoir. ')",-,0.0
"('#la-reine', ""Je saurai l'obliger à faire son devoir. "")",-,0.0
"('#alcmeon', ""Ah ! Madame, ah ! Seigneur, sans forcer ma Princesse,  Laissez-la disposer de toute sa tendresse :  Mes maux sont trop cruels pour les pouvoir guérir :  C'est assez de l'aimer, l'adorer, et mourir. "")",-,0.0
"('#le-roi', ""Prince défaites-vous de ce respect frivole ;  La Princesse est à vous, je tiendrai ma parole.  Vous, voyez votre fille, et faites-lui savoir,  Qu'elle doit s'expliquer ou craindre mon pouvoir. "")",-,0.0
"('#la-reine', ""Tu vois l'ordre du Roi, Dircé par ton adresse  Découvre promptement l'amant de ta Maîtresse ;  Ou plutôt ouvre-moi cet important secret ;  Ma fille l'aura mis dans un sein si discret ;  Il n'en faut pas douter. "")",-,0.0
"('#dirce', ""Ah ! De grâce, Madame,  Ne me demandez pas le secret de sa flamme ;  Ce secret révélé me coûterait le jour.  L'ordre qui me défend d'expliquer cet amour,  Vient d'un Amant si fier, si puissant, si terrible,  Qu'en vous le découvrant ma perte est infaillible.  Contentez-vous enfin d'apprendre que ce choix  Vous fera plus d'honneur, que le plus grand des Rois."")",-,0.0
"('#la-reine', ""S'il en est ainsi, pourquoi s'obstiner à se taire ?  Puis-je pas, s'il le faut, cacher ce grand mystère ?  Ah ! Que je crains de l'air, dont je te vois agir,  Que tu caches un choix qui nous fera rougir.  Quel que soit cet Amant, il faut que je l'apprenne. "")",-,0.0
"('#dirce', ""Pourquoi par cet aveu m'exposer à sa haine ?  Puisque de Sémélé vous pouvez l'obtenir,  Ne me contraignez point... "")",-,0.0
"('#la-reine', ""Faites-la donc venir.  Mais que vient m'annoncer ce merveilleux spectacle !  Viens-tu nous éclaircir, Amour, par ce miracle ? "")",-,0.0
"('#l-amour', ""Non Reine, à qui je puis donner ce nom de soeur,  Puisque Vénus est notre mère. Loin d'aller de ta fille éclaircir le mystère,  Garde-toi de forcer le secret de son coeur ;  Commande-lui plutôt d'aimer et de se taire.  L'aigle sur qui je viens t'imposer cette loi,  T'apprend, qu'elle te vient d'un Dieu plus grand que moi.  L'Amour prend son vol du cintre du Théâtre vers le fond."")",-,0.0
"('#dirce', 'Madame vous voyez ce que les Dieux ordonnent. ')",-,0.0
"('#la-reine', ""Je le vois avec joie, et l'ordre qu'ils me donnent,  Montre, combien au Ciel mon sang est précieux,  Quand ce sang jusqu'ici fait descendre les Dieux.  Allons apprendre au Roi cette grande nouvelle,  Et l'ordre souverain d'une bouche immortelle :  Qu'il respecte un secret qu'une divine voix  Commande de la part du grand maître des Rois.  Toi, dis à Sémélé que sans crainte de blâme,  Elle peut conserver son secret et sa flamme,  Et que malgré l'ardeur d'un désir indiscret,  Je renonce au pouvoir d'arracher ce secret. "")",-,0.0
"('#jupiter', ""Oui j'attends Sémélé sous ce nouveau visage :  C'est l'amour qui m'a fait ce galant équipage :  Mais si tu vois un Dieu sous l'habit d'un Berger,  Ce n'est pas d'aujourd'hui que tu m'as vu changer ;  Et de mes feux secrets cacher les aventures,  Sous les traits différents de cent autres figures. "")",-,0.0
"('#momus', ""C'est donc l'Amour qui fait tous ces beaux changements.  J'admire Jupiter sous ces déguisements,  Et sitôt qu'il s'agit de faire une conquête,  Il fait beau voir un Dieu faire l'homme ou la bête.  On sait sous quelle forme on vous vit sur le dos,  Ravir la belle Europe et traverser les flots.  Vous en voulez toujours à celles de sa race :  Et déjà Sémélé vient de prendre sa place.  Dans le sang d'Agenor vous trouvez des appas,  Que dans un autre sang vos yeux ne trouvent pas.  On vous voit tous les jours courir de belle en belle,  Aimez-vous ces beaux noms d'inconstant, d'infidèle ?  N'est-il point de beauté qui vous puisse arrêter,  Les Dieux n'ont-ils point honte de coqueter ? "")",-,0.0
"('#jupiter', ""Momus, veux-tu toujours censurer et médire ?  N'as-tu jamais connu le souverain Empire,  Qui force au changement le plus puissant des Dieux ?  Vois comme c'est en nous un défaut glorieux.  Quand j'aime une beauté, d'abord je vois en elle  Tout ce qu'a de charmant une beauté mortelle ;  La lumière d'un Dieu découvre en un moment  Tout ce qui peut toucher les désirs d'un amant.  Un mortel a besoin de temps et de lumière,  Pour faire à son amour une digne matière ;  Mais un Dieu pour ce choix n'a pas besoin de temps :  Il voit tout d'un coup d'oeil et dehors et dedans ;  Son esprit convaincu d'un mérite adorable,  Aime d'abord, autant que l'objet est aimable,  Et par un feu divin qui peut tout enflammer,  Il embrase l'objet qui vient de le charmer.  Ce violent Amour vient à peine de naître,  Qu'il est victorieux autant, qu'il le peut être,  Et dès lors qu'il jouit avec tant d'ardeur,  Sa flamme à son objet applique tout son coeur,  Qu'au même instant qu'un Dieu possède une maîtresse,  Il épuise sa joie et toute sa tendresse :  Ainsi le coeur d'un Dieu presque en un seul moment,  Aime, se fait aimer, et cesse d'être Amant.  Toi qui n'aimas jamais, tu sais mal comme on aime. "")",-,0.0
"('#momus', ""Peut-être Jupiter, l'ignorez-vous vous-même :  Car enfin Sémélé vous coûte plus d'un jour,  Et je ne vous crois pas trop bien avec l'Amour ;  Vous vous brouillez souvent avec lui ce me semble. "")",-,0.0
"('#jupiter', ""Nous nous brouillons exprès pour être mieux ensemble.  Si l'amour avec moi s'entendait tous les jours,  Quelle gloire de vaincre avec ce grand secours ?  Je me fais de l'amour un combat volontaire,  Un doux empressement, une agréable affaire :  Sous l'habit d'un Berger je me déguise exprès,  Pour affaiblir ainsi la force de mes traits,  Et par quelques combats achetant la victoire,  Pour croître mes plaisirs, j'y mêle un peu de gloire. "")",-,0.0
"('#momus', 'Quelquefois en un jour on vous voit demander,  Attaquer, emporter la place, et la céder. ')",-,0.0
"('#jupiter', ""Oui mais de mon amour apprend tout le mystère.  Quelque glorieux choix, qu'un Dieu se puisse faire,  Sache qu'il ne saurait remplir tous ses désirs :  Son coeur qui veut par tout le comble de plaisirs,  Répare le défaut de ces beautés mortelles,  Par un enchaînement de conquêtes nouvelles. "")",-,0.0
"('#momus', ""Pourquoi vous attacher aux beautés d'ici-bas ?  Nos déesses pour vous sont-elles sans appas ? "")",-,0.0
"('#jupiter', ""L'Amour n'a pas au Ciel son véritable empire :  C'est ici seulement qu'on brûle et qu'on soupire ;  Dans le séjour des Dieux l'on y vit sans désirs,  Et sans désirs l'Amour a-t-il de vrais plaisirs ? "")",-,0.0
"('#momus', ""Est-il d'autres plaisirs pour le Dieu du tonnerre  Que celui quand il v eut de foudroyer la terre ? Rire des beaux desseins d'un fol ambitieux,  Et préparer sa chute en l'élevant aux Cieux ;  Tout rempli de nectar dans une paix profonde,  D'un branlement de tête ébranler tout le monde ;  Faire de ses désirs sa raison et ses lois ;  Se jouer à son gré des peuples et des Rois ;  Voir les mortels brouillés dans toutes leurs prières ;  Leur voir pousser des voeux l'un à l'autre contraires ;  Confondre leurs projets et d'une même main,  Aujourd'hui les flatter et les punir demain ;  Et sur cette conduite inégale, incertaine  Ouïr les sots discours de la prudence humaine ;  Voilà de Jupiter les doux amusements. "")",-,0.0
"('#jupiter', ""J'en trouve dans l'amour qui sont bien plus charmants :  Quand l'amour dans un coeur met toute sa tendresse... "")",-,0.0
"('#momus', ""C'est avec ce beau nom qu'on cache sa faiblesse. "")",-,0.0
"('#jupiter', ""S'il est quelque faiblesse à se laisser charmer,  Que ne suis-je plus faible afin de mieux aimer ?  Ou s'il faut souhaiter une chose impossible,  Que ne suis-je moins Dieu pour être plus sensible ?  Mais j'ai tort de parler à qui n'aima jamais :  Ne combats plus ma flamme et sert-la désormais ;  Momus tu tiens ici la place de Mercure. "")",-,0.0
"('#momus', ""Oui grâce à vos bontés et ma gloire en murmure ;  Votre ordre malgré moi m'employant en ce jour,  Fait d'un censeur des Dieux un confident d'amour. "")",-,0.0
"('#jupiter', ""C'est pour tromper Junon qu'aujourd'hui je t'emploie,  Tu sais qu'incessamment elle trouble ma joie,  Et du subtil Mercure appréhendant l'emploi,  Il lui serait suspect s'il était près de moi.  Ainsi... Mais j'aperçois Sémélé. "")",-,0.0
"('#momus', ""Je vous laisse ;  Un tiers est incommode auprès d'une maîtresse. "")",-,0.0
"('#jupiter', 'Ma Princesse est-ce vous ? ')",-,0.0
"('#semele', 'Est-ce là mon amant ! ')",-,0.0
"('#jupiter', ""Me méconnaissez-vous sous ce déguisement ?  Avez-vous oublier le discours de l'aurore ? "")",-,0.0
"('#semele', ""Non, non, il m'en souvient, c'est le Dieu que j'adore ;  Sous l'habit d'un berger il m'attend en ces lieux. "")",-,0.0
"('#jupiter', ""Je trompe ainsi Junon et me cache à ses yeux :  De son jaloux esprit la triste inquiétude  À m'épier sans cesse applique son étude ;  Mais voulant m'assurer mes plaisirs les plus doux... "")",-,0.0
"('#semele', ""Ah vous vous cachez moins pour Junon que pour vous :  Vous aimez votre gloire, et vous craignez pour elle,  Qu'on sache ce qu'un Dieu fait pour une mortelle. "")",-,0.0
"('#jupiter', ""Moi craindre pour ma gloire un choix si glorieux ?  Moi qui pour vous servir, abandonne les cieux ?  Moi qui brûlant pour vous d'une ardeur sans seconde  Néglige sans rougir la conduite du monde ?  Moi qui montre à vos yeux un amant si charmé,  Qu'il cesse d'être Dieu pour être plus aimé ? "")",-,0.0
"('#semele', ""Hé bien si votre amour est à couvert du blâme,  Si vous prisez si fort l'honneur de votre flamme,  Jupiter il est temps qu'elle paraisse au jour ;  Il court de fâcheux bruits de ce secret amour,  Et si votre ordre encor me condamne au silence,  Cet amour va périr par mon obéissance :  On presse mon hymen pour le Prince Alcméon ;  J'oppose un autre amant, mais j'en cache le nom.  Ce silence honteux où s'obstine mon âme,  Au sentiment de tous cache une indigne flamme,  Et tandis que ce feu n'osera voir le jour,  Ma gloire est en péril ainsi que mon amour."")",-,0.0
"('#jupiter', ""Ne craignez rien ; Amour pour finir votre peine,  Et par mon ordre exprès envoyé vers la Reine,  Lui défend d'écouter un désir indiscret,  Qui veut de votre flamme arracher le secret,  Et par un autre choix tyranniser votre âme. "")",-,0.0
"('#semele', ""Tant de précautions à cacher votre flamme,  Le respect de Junon, tous vos déguisements  Ne m'apprennent pas trop quels sont vos sentiments.  En effet, quand un Dieu se fait une maîtresse,  Il doit aimer sans bruit, et cacher sa faiblesse ;  Un Dieu doit s'épargner cette confusion ;  Junon est trop à craindre en cette occasion,  Et quoique le secret soit fatal à ma gloire,  Qu'importe on en croira ce qu'on en voudra croire.  Ce procédé n'est pas d'un véritable amant :  Un Dieu qui craint les bruits aime bien faible ment.  Pour moi je ne crains pas de dire qu'un Dieu m'aime.  Donnez m'en la licence, ou je la prends moi-même.  Contre un père en courroux, contre tout son pouvoir  Je n'ai que cet aveu pour sauver mon devoir,  Et je crois qu'un amour, dont mon âme est si fière,  Est trop noble et trop beau pour craindre la lumière.  Cependant avouez que j'aime plus que vous.  Je le vois bien, les Dieux n'aiment pas tant que nous :  Les Dieux n'ont pas le temps d'aimer comme on les aime,  Le soin de votre gloire et l'amour de vous-même  Vous peuvent-ils pour nous laisser quelques désirs ?  Mais vous êtes vous seul ma gloire et mes plaisirs :  Ainsi loin de cacher cette flamme divine ;  J'en veux vanter partout l'adorable origine,  Et faire voir partout un feu si glorieux. "")",-,0.0
"('#jupiter', ""Et n'est-ce pas assez qu'il paraisse à vos yeux ?  Un témoin comme moi suffit pour votre gloire. "")",-,0.0
"('#semele', ""Je veux que tout le monde apprenne ma victoire,  Et ne croirai jamais qu'on m'aime tendrement,  Si le grand Jupiter rougit du nom d'amant :  Ma gloire en cet état est toujours imparfaite. "")",-,0.0
"('#jupiter', 'Hé bien que tout le monde apprenne ma défaite : Il faut bien satisfaire à votre ambition ;  Que mon amour éclate aussi loin que mon nom.')",-,0.0
"('#semele', ""Après un tel aveu je brave la colère  Des hommes et des Dieux, d'un amant et d'un père.  Mais Alcméon paraît, tachons de l'éviter. "")",-,0.0
"('#jupiter', ""Il faut voir le rival, qu'on donne à Jupiter."")",-,0.0
"('#alcmeon', 'Ce beau berger est-il de votre confidence ? ')",-,0.0
"('#semele', 'Comment ? ')",-,0.0
"('#alcmeon', ""Je vous apporte un avis d'importance,  Et n'ose devant lui... "")",-,0.0
"('#semele', ""Parlez ne craignez rien,  Ou gardez votre avis, s'il rompt notre entretien. "")",-,0.0
"('#alcmeon', ""J'ai trop de l'interrompre ; et je vois bien Madame,  Puisque vous lui fiez le secret de votre âme,  Que c'est lui qui souvent vous attire en ces lieux.  C'est donc là ce rival si fier, si glorieux ;  Puis donc qu'on ne craint rien d'un témoin si fidèle,  Apprenez le sujet d'une douleur mortelle.  Malgré tous mes conseils, contre votre dessein,  Le Roi vous veut contraindre à me donner la main,  Et pour ce coup fatal marque cette journée. "")",-,0.0
"('#jupiter', 'Mes ordres sauront bien rompre cet Hyménée. ')",-,0.0
"('#semele', ""Que me conseillez-vous sur cet ordre absolu ?  Ou vous-même plutôt qu'avez-vous résolu ?  Mon sort dépend de vous, faut-il que j'obéisse ? "")",-,0.0
"('#alcmeon', ""C'est à ce digne amant faire trop d'injustice,  De prendre en ce besoin conseil de son rival. "")",-,0.0
"('#jupiter', ""Ce conseil quel qu'il soit nous fera peu de mal. "")",-,0.0
"('#alcmeon', 'Hé quoi vous me braver ? ')",-,0.0
"('#jupiter', ""Non j'aurais peu de gloire,  De braver un rival quand il perd la victoire. "")",-,0.0
"('#alcmeon', ""C'est parler devant moi bien haut pour un berger."")",-,0.0
"('#jupiter', 'Des bergers comme moi le peuvent sans danger. ')",-,0.0
"('#alcmeon', ""Cette fierté m'étonne et je ne puis comprendre... "")",-,0.0
"('#jupiter', ""On m'aime et ce seul mot suffit pour vous l'apprendre. "")",-,0.0
"('#alcmeon', ""Que vous sert cet amour quand j'ai l'aveu du Roi ? "")",-,0.0
"('#jupiter', 'Que vous sert cet aveu, quand son coeur est à moi !  Quand on a comme moi la gloire de lui plaire... ')",-,0.0
"('#alcmeon', ""Quand on a qu'à combattre un berger téméraire... "")",-,0.0
"('#jupiter', ""Je ne sais qui l'est plus du berger ou de vous. "")",-,0.0
"('#alcmeon', ""Ah c'en est trop. "")",-,0.0
"('#jupiter', 'Calmez ce dangereux courroux. ')",-,0.0
"('#semele', 'Hé quoi contre un berger et même en ma présence  Un Prince... ')",-,0.0
"('#jupiter', 'Je réponds ici de sa clémence. ')",-,0.0
"('#alcmeon', ""Vous voyez qu'un berger me brave impunément,  Et vous vous offensez de mon ressentiment ?  C'est trop souffrir."")",-,0.0
"('#semele', 'Ô Dieux ! ')",-,0.0
"('#jupiter', 'Ne craignez rien Princesse. ')",-,0.0
"('#alcmeon', 'Quel charme sur mes bras jette tant de faiblesse ? ')",-,0.0
"('#jupiter', 'Pouvez-vous pour un Dieu craindre quelque danger ? ')",-,0.0
"('#semele', ""Ma tendresse d'abord n'a rien vu qu'un berger. "")",-,0.0
"('#alcmeon', ""Ce prompt enchantement et ce charme invisible  Me fait connaître enfin cet amant si terrible,  Ce rival dont tantôt vous m'avez menacé."")",-,0.0
"('#jupiter', ""Oui Prince, c'est lui-même, et le charme est passé :  J'ai pitié de l'état, où vous met trop d'audace :  Amant de Sémélé vous méritez ma grâce.  Au moins par cet essai connaissez mon pouvoir. "")",-,0.0
"('#alcmeon', ""Va ta pitié ne fait qu'aigrir mon désespoir,  Injurieux rival, laisse moi ma faiblesse ;  Accable un malheureux, ou me rend ma Princesse ;  Tu me l'ôtes cruel, et ton charme trompeur  Ainsi que sur mon bras a passé dans son coeur. Princesse ouvrez les yeux et voyez l'imposture  D'un art affreux et noir, qui force la nature.  Vous laissez-vous surprendre aux charmes d'un trompeur ?"")",-,0.0
"('#semele', ""Vous-même connaissez ce divin enchanteur,  Qui sous les faibles traits d'un enfant de la terre,  Cache le puissant Dieu qui lance le tonnerre.  Admirez quel rival vous fait mon changement."")",-,0.0
"('#alcmeon', 'Jupiter mon rival ! Dieux quel aveuglement ? ')",-,0.0
"('#semele', 'Vous voyez... ')",-,0.0
"('#jupiter', ""J'ai pitié de l'erreur qui l'abuse. "")",-,0.0
"('#alcmeon', 'Votre infidélité cherche en vain cette excuse. ')",-,0.0
"('#semele', ""Sans doute, et je rougis qu'un changement fatal  Donne au Prince d'Argos un berger pour rival,  Si la bonté d'un Dieu ne daigne vous absoudre,  Craignez de le connaître à l'éclat de sa foudre. "")",-,0.0
"('#alcmeon', ""Plût au Ciel, qu'il voulut découvrir à mes yeux  Par un coup de tonnerre, un choix si glorieux.  Du moins en connaissant le Dieu qui me surmonte,  Je mourrais avec joie, et vous perdrais sans honte ;  Mais las ! Ce n'est pas lui, mais c'est vous que je crains  La foudre est dans vos yeux, et non pas dans ses mains.  Mais quoi l'air s'obscurcit et l'orage s'apprête... "")",-,0.0
"('#jupiter', 'Quel changement soudain excite la tempête ?  Quand je suis sur la terre, il tonne dans les cieux. ')",-,0.0
"('#alcmeon', ""Il tonne, et c'est ici le grand maître des Dieux.  C'est à cet imposteur qu'il déclare la guerre. "")",-,0.0
"('#jupiter', 'Junon quand il lui plaît peut former le tonnerre,  Elle est Reine des airs. ')",-,0.0
"('#alcmeon', ""Foudre tombe en ce lieu ;  Ta gloire est de punir le fantôme d'un Dieu. "")",-,0.0
"('#jupiter', 'Sans doute que Junon en veut à ma Princesse. ')",-,0.0
"('#semele', ""Sans doute qu'un faux charme abuse ma tendresse. "")",-,0.0
"('#jupiter', 'Quoi vous doutez ? ')",-,0.0
"('#alcmeon', 'Voyez quel était votre erreur. ')",-,0.0
"('#jupiter', ""Junon descend en terre ; évitons sa fureur.  Nuages descendez, et qu'une épaisse nue  La dérobe à sa rage et nous cache à sa vue. Une nue descend, qui ayant enveloppé Jupiter et Sémélé, remonte dans le Ciel. "")",-,0.0
-,"('#jupiter', ""Vous, qui voulez qu'à la fureur de l'onde Jupiter mette un frein, et repeuple ces lieux, Vous vous lassez trop tôt d'être seul dans le monde ; Mille voeux vont troubler cette paix si profonde Dont la terre à présent laisse jouir les cieux."")",0.0
-,"('#venus', 'Charmante oisiveté, repos délicieux !')",0.0
-,"('#minerve', 'Ou plutôt, repos ennuyeux !')",0.0
-,"('#venus', ""Quoi ! le sommeil pourrait aux déesses déplaire ! Ne point souffrir, Ne point mourir, Et ne rien faire, Que peut-on souhaiter de mieux ? Ce qui fait le bonheur des dieux, C'est de n'avoir aucune affaire, Ne point souffrir, Ne point mourir, Et ne rien faire."")",0.0
-,"('#minerve', ""Est-ce ainsi qu'on a des autels ?"")",0.0
-,"('#jupiter', ""Eh bien, faisons d'autres mortels : Vos talents et nos soins deviendront nécessaires."")",0.0
-,"('#momus', ""Ne vous faites point tant d'affaires."")",0.0
-,"('#jupiter', ""Les premiers des humains sont péris sous les eaux : Fille de ma raison, forgeons-en de nouveaux. Prométhée en fait des modèles ; Vents, allez le chercher, qu'il vienne sur vos ailes. À ce commandement de Jupiter, les Vents partent de tous les côtés du théâtre, et apportent Prométhée."")",0.0
-,"('#promethee', 'Que me veut Jupiter ?')",0.0
-,"('#jupiter', 'Ouvre tes magasins.')",0.0
-,"('#promethee', ""Paraissez, nouveaux humains. À ce commandement de Prométhée, les toiles qui représentent la terre s'ouvrent de côté et d'autre, et au fond aussi, et laissent voir de toutes parts une boutique de sculpteur avec force outils et morceaux de toutes matières, et des statues d'hommes et de femmes debout sur des cubes."")",0.0
-,"('#momus', ""Sont-ce là des humains ? Quelle race immobile ! J'aimais mieux la première, encor que moins tranquille."")",0.0
-,"('#promethee', 'Vous ne les connaissez pas.')",0.0
-,"('#momus', 'Fais-leur faire quelques pas.')",0.0
-,"('#promethee', ""Descendez. Les statues descendent, et viennent à pas lents et graves faire une entrée, dansant presque sans mouvement, et d'une façon composée, comme feraient des sages et des philosophes."")",0.0
-,"('#momus', ""Quelles gens ! Ce n'est qu'une machine."")",0.0
-,"('#promethee', ""C'est l'idole d'un sage."")",0.0
-,"('#les-dieux', 'Hé quoi ! la passion Jamais chez eux ne domine !')",0.0
-,"('#promethee', ""Leur coeur en est tout plein ; ce n'est qu'ambition, Colère, désespoir, crainte, ou joie excessive. Machine, on veut voir vos ressorts ; Quittez tous ces trompeurs dehors. Les nouveaux hommes, qui paraissaient de véritables statues, quittent une partie de l'habit qui les enveloppe, et se font voir tels qu'ils sont dans l'intérieur, l'un représentant l'ambition, l'autre, la colère, la crainte, le désespoir, la joie excessive, etc. En cet état ils dansent en confusion et d'une manière aussi impétueuse et aussi vive que l'autre était grave et peu animée."")",0.0
-,"('#momus', 'Je la trouvais trop lente, et la voilà trop vive.')",0.0
-,"('#minerve', 'Laissez-moi régler ces transports.')",0.0
-,"('#venus', ""Mon fils, par de secrètes causes, Peut encor mieux que vous les calmer à son tour : Rien n'a d'empire sur l'Amour, L'Amour en a sur toutes choses. Le plus magnifique don Qu'aux mortels on puisse faire, C'est l'amour."")",0.0
-,"('#minerve', ""C'est la raison. Le don le plus nécessaire Aux hôtes de ce séjour, C'est la raison."")",0.0
-,"('#venus', ""C'est l'amour."")",0.0
-,"('#amour', ""L'effet en jugera : servez-vous de vos armes, Et moi j'emploierai mes charmes."")",0.0
-,"('#minerve', ""Que vous vous tourmentez, mortels ambitieux, Désespérés et furieux, Ennemis du repos, ennemis de vous-mêmes ! A modérer vos voeux mettez tous vos plaisirs : Régnez sur vos propres désirs ; C'est le plus beau des diadèmes. Les hommes qui s'étaient arrêtés quelques moments pour ouïr Minerve, attendent à peine qu'elle a achevé, et ne laissent pas, malgré ses conseils, témoigner toujours la même fureur et le même emportement. L'Amour leur faisant signe qu'il veut parler, ils s'arrêtent."")",0.0
-,"('#amour', ""De vos sages discours voyez quel est le fruit Je ne dirai qu'un mot. Aimez. On obéit : Vous le voyez. Aux hommes. À ce mot, ceux qui dansaient en confusion et en tumulte dansent deux à deux comme personnes qui s'aiment."")",0.0
-,"('#venus', ""Amour, qu'il est doux de te suivre !"")",0.0
-,"('#jupiter', 'Vivez, nouveaux humains.')",0.0
-,"('#choeur-des-dieux', 'Vivez, nouveaux humains.')",0.0
-,"('#venus', ""Laissez-vous enflammer. Que vaut la peine de vivre, Sans le doux plaisir d'aimer ?"")",0.0
-,"('#choeur', ""Que vaut la peine de vivre, Sans le doux plaisir d'aimer ?"")",0.0
-,"('#momus', ""D'où vient que si mal assortie Cette belle a fait choix d'un vieillard pour amant ?"")",0.0
-,"('#amour', ""C'est l'effet merveilleux d'un secret sentiment Que j'appelle sympathie."")",0.0
-,"('#venus', ""Le démon opposé n'a pas moins de pouvoir. Souvent nous haïssons ce qui devrait nous plaire."")",0.0
-,"('#jupiter', ""Tel dieu sait l'avenir, qui n'a pas su prévoir Quels maux ce démon lui va faire. Mais un jour un prince viendra Qui plaira plus qu'il ne voudra. Le Destin parmi nous lui garde un rang insigne, Et je lui veux accorder, Afin qu'il en soit plus digne, L'art de savoir commander. Mars lui promet en apanage La grandeur d'âme et de courage."")",0.0
-,"('#minerve', 'Moi, la vertu.')",0.0
-,"('#venus', ""Moi, l'agrément."")",0.0
-,"('#amour', ""Et moi le don d'aimer et d'être heureux amant."")",0.0
-,"('#venus #l-amour #minerve', ""Amour et la Raison s'accorderont pour faire Qu'aux coeurs comme aux esprits ce prince plaise un jour"")",0.0
-,"('#choeur', 'Heureux qui par raison doit plaire ! Plus heureux qui plaît par amour !')",0.0
-,"('#chloris #aminte #nymphes', ""Allons dans cette prairie : C'est un tranquille séjour ; Jamais les larmes d'amour N'y baignent l'herbe fleurie ; Les moutons y sont en paix, Et les loups n'y font jamais D'outrage à la bergerie."")",0.0
-,"('#chloris', 'Viens, ma soeur.')",0.0
-,"('#aminte', 'Je te suis.')",0.0
-,"('#chloris', ""Viens goûter une vie Dont le calme est digne d'envie. Notre Nymphe a banni de ces lieux si charmants Ce peuple d'importuns que l'on appelle amants. La voici."")",0.0
-,"('#aminte', ""Que d'appas, de beautés, et de grâces ! Dirait-on pas que l'air s'embellit à ses traces ?"")",0.0
-,"('#daphne', ""Amour, n'approche point de nos ombrages doux, De nos prés, de nos fontaines ; Laisse en repos ces lieux ; assez d'autres que nous Se feront un plaisir de connaître tes peines."")",0.0
-,"('#daphne', ""Chloris, n'est-ce pas la ta soeur que tu m'amènes ?"")",0.0
-,"('#chloris', 'Je vous la viens offrir. Nous cherchions en ces lieux Ce que Flore a pour vous de dons plus précieux.')",0.0
-,"('#daphne', ""Cherchons, cherchons des fleurs ; l'âge nous y convie : Parons-nous de bouquets pendant notre printemps : Les plaisirs ont chacun leur temps, Comme les saisons de la vie Daphné, ayant achevé ces paroles, se baisse pour cueillir des fleurs, et les Nymphes de la suite en font autant ; pendant quoi un choeur de bergers, demeuré par respect derrière le théâtre, répète ces mots."")",0.0
-,"('#choeur-de-bergers', 'Cherchons, cherchons des fleurs ; Daphné nous y convie.')",0.0
-,"('#daphne', ""J'entends de nos bergers le concert plein d'appas. Qu'ils chantent, je le veux, mais qu'ils n'approchent pas."")",0.0
-,"('#choeur-de-bergers', 'Cherchons, cherchons des fleurs ; Daphné nous y convie Il en renaît sous ses pas.')",0.0
-,"('#daphne', 'Déployons nos trésors.')",0.0
-,"('#chloris', ""J'ai cueilli les plus belles."")",0.0
-,"('#aminte', 'Et moi, les plus nouvelles.')",0.0
-,"('#meroe', 'Moi, les plus vives en couleur.')",0.0
