biancollelli-arlequin-gentilhomme,regnard-coquette,Score
-,"('#colombine', ""Une fille qui veut se faire  Un époux parmi ses amants,  Doit changer à tous les moments  Et de visage et de manière ;  Tantôt, d'un air modeste, elle entre dans un coeur,  Sous un faux semblant de sagesse ;  Et tantôt, rallumant un feu de belle humeur,  Elle y porte à la fois la joie et la tendresse ;  Elle sait finement, par un mélange heureux,  Délaver la douceur avecque la rudesse ;  Du frein ou de l'épron usant avec adresse,  Suivant que l'animal est vif ou paresseux. N'en perds pas une syllabe.  Portrait d'une Coquette, ou la vraie morale d'une Fille à marier. Elle lit. "")",0.0
-,"('#isabelle', 'Je ne sais pas comment sera le reste, mais le début est fort vif. ')",0.0
-,"('#colombine', ""Pour conserver les coeurs qu'elle a su préparer,  Elle tient toujours la balance  Entre la crainte et l'espérance,  Laissant un pauvre amant doucement s'enferrer.  Si quelqu'un, rebuté de son trop long martyre,  Cherche à s'échapper du filet,  Par de fausses bontés alors on le retire :  On écrit, et Dieu sait le style du billet !  Un roi ne paierait pas tout ce qu'on lui promet :  On se désespère, on soupire ;  Trac, l'oiseau rentre au trébuchet.  Rien ne se démentira.  Elle continue de lire. "")",0.0
-,"('#isabelle', ""Au trébuchet !  Un mari ne se prend pas comme un oiseau ; il faut bien d'autres piéges. "")",0.0
-,"('#colombine', ""Je te dis qu'en amour ils sont si niais, qu'une fille qui sait un peu son métier en va duper trente à la fois. Lui parle-t-on d'amour...  Elle poursuit sa lecture. "")",0.0
-,"('#isabelle', 'Encore ? ')",0.0
-,"('#colombine', ""Lui parle-t-on d'amour, vante-t-on ses appas,  Elle impose silence en faisant la novice ;  Elle fait expliquer ceux qui n'en parlent pas,  Et sait se démonter à visse :  D'un rire obéissant son visage est paré ;  Le robinet des pleurs s'ouvre et ferme à son gré ;  Et, dispensant ainsi la rigueur, la tendresse,  Crois-moi, cousine, en cet état,  C'est jouer de malheur, après tant de souplesse,  Si quelque dupe enfin ne tâte du contrat. Voici le dernier.  Dame !  Il entre bien des ingrédients dans la composition d'une coquette."")",0.0
-,"('#isabelle', ""Savante comme tu l'es, tu devrais te mettre à montrer le coquettisme en ville : tu serais bientôt riche. "")",0.0
-,"('#colombine', ""Je n'y gagnerais pas de l'eau : toutes les filles savent cela.  Dans le fond, on n'a que de bonnes intentions.  Et quel reproche peut faire un homme quand une fille ne le trompe qu'en vue de mariage ? "")",0.0
-,"('#bagatelle', 'Mademoiselle, voilà monsieur le comte Octave. ')",0.0
-,"('#colombine', ""Qu'il entre."")",0.0
-,"('#isabelle', ""Je te laisse avec lui ; car apparemment c'est un épouseur : et ma mère m'attend. "")",0.0
-,"('#colombine', ""Bon !  Ta mère t'attend : va, va, elle est la maîtresse, elle attendra tant qu'elle voudra : demeure ici ; tu en apprendras plus avec moi en un quart d'heure, que tu ne feras en toute ta vie avec ta mère.  C'est une façon de mari. "")",0.0
-,"('#isabelle', ""Tu l'aimeras donc ? "")",0.0
-,"('#colombine', ""Que tu es sotte !  Ne t'ai-je pas dit cent fois que j'aime tout le monde sans aimer personne.  Mon père m'a défendu de le voir, parce qu'il me destine à un bailli du Maine, qui doit arriver dans peu.  Ne suis-je pas bien malheureuse !  Car imagine-toi ce que c'est qu'un bailli, et un bailli du Maine !  Mais voici Octave."")",0.0
-,"('#octave', ""Malgré la rigueur de votre père, je viens vous assurer, mademoiselle, que je perdrai plutôt la vie que l'espérance d'être un jour votre époux. "")",0.0
-,"('#mezzetin', ""Oui, mademoiselle, nous avons résolu cela : et s'il ne vous épouse, je vous épouserai, moi."")",0.0
-,"('#isabelle', 'Cousine, voilà un gibier à trébuchet. ')",0.0
-,"('#colombine', ""Vous savez, Monsieur_le_Comte, quels sont mes sentiments pour vous : cela vous doit suffire.  Ne parlons point d'amour, si ce n'est en chansons.  Vous chantez bien : voilà ma cousine qui accompagne parfaitement du clavecin : je veux vous entendre ensemble. "")",0.0
-,"('#octave', ""Mais, mademoiselle, chanter dans l'état où je suis ; pénétré de douleur, désespéré... "")",0.0
-,"('#colombine', ""Bon, bon !  Si vous n'avez pas la force de chanter, vous soupirerez : c'est la langue la plus familière aux amants.  Allons, qu'on approche le clavecin.  Mezzetin, prenez bien garde que mon père ne vienne. "")",0.0
-,"('#isabelle', ""Tu me mets là, cousine, à une rude épreuve. Octave chante ; Isabelle l'accompagne. "")",0.0
-,"('#trafiquet', ""Holà, quelqu'un, Pierrot, Pierrot !"")",0.0
-,"('#pierrot', ""Me voilà, me voilà, monsieur.  Vous criez plus fort qu'un fiacre mal graissé."")",0.0
-,"('#trafiquet', ""Avec qui diable es-tu donc ?  Il faut toujours t'appeler vingt fois. "")",0.0
-,"('#pierrot', ""Je suis avec l'amour. "")",0.0
-,"('#trafiquet', 'Oh, oh !  Voilà du nouveau.  Tu es donc amoureux ? ')",0.0
-,"('#pierrot', ""Je ne dors ni ne veille ; je sens toujours là un tintamarre, comme s'il y avait un régiment de lutins. "")",0.0
-,"('#trafiquet', ""Il faut entendre patience. Mais que vois-je ?  C'est Octave !  Hé !  Que faites-vous donc ici, s'il vous plaît ?  Ne vous avais-je pas prié de n'y plus venir ? Apercevant Octave. Octave et Mezzetin font une révérence. "")",0.0
-,"('#pierrot', ""Puisque monsieur vous l'a défendu, pourquoi y revenez-vous ? "")",0.0
-,"('#trafiquet', 'Est-ce que vous prétendez, mon petit monsieur, épouser ma fille malgré moi ?  Octave et Mezzetin font une autre révérence.')",0.0
-,"('#pierrot', ""Monsieur, n'allez pas souffrir cela ; on vous prendrait pour un insensé. "")",0.0
-,"('#trafiquet', ""Mais, monsieur, encore une fois, je n'ai que faire de vos révérences : répondez à ce que je vous demande. Octave et Mezzetin sortent, après avoir fait encore une révérence. "")",0.0
-,"('#trafiquet', ""Vous ferez bien, messieurs de la révérence, de ne regarder ma porte qu'avec une lunette ; je vous saluerais d'une manière...  Quelle plaisante conversation !  Toujours des révérences ! "")",0.0
-,"('#pierrot', ""Va, va, tu n'as qu'à y revenir ; je te ferai danser un branle de sortie sans violons."")",0.0
-,"('#trafiquet', ""Et vous, mademoiselle l'impertinente, ne vous ai-je pas défendu de le voir ?  Savez-vous que quand je commande, je veux être obéi ?  Colombine et Isabelle font une révérence. "")",0.0
-,"('#pierrot', 'Elles ont appris à danser du même maître. ')",0.0
-,"('#trafiquet', ""Ne t'ai-je pas dit que je ne voulais pas que tu songeasses davantage à cet homme-là pour être ton époux ? Colombine et Isabelle font encore une révérence."")",0.0
-,"('#pierrot', ""Fi !  Ce n'est pas là votre fait. "")",0.0
-,"('#trafiquet', ""Écoutez, ne m'échauffez pas les oreilles ; il y a des maisons à Paris où l'on réduit les filles désobéissantes.  Merci de ma vie !  Colombine et Isabelle sortent en faisant une grande révérence. "")",0.0
-,"('#pierrot', 'Ma foi, monsieur, il faut dire la vérité ; voilà des filles bien civiles. ')",0.0
-,"('#trafiquet', ""Mais que veulent donc dire toutes ces cérémonies-là ?  Voilà une nouvelle manière de répondre.  Allons, allons, il faut faire cesser tout ce manége-là.  J'attends aujourd'hui un gendre qui me vient du Bas-Maine ; je veux envoyer savoir s'il est venu.  Pierrot !  Ah, monsieur le maraud !  Je crois que vous voulez rire aussi.  Si je prends un bâton...  Quoi !  Tu t'en mêles aussi ?  Pierrot fait une révérence en fille.  Pierrot fait une autre révérence. "")",0.0
-,"('#pierrot', ""Mais, monsieur, est-ce que vous voulez m'empêcher d'être civil ?  Qu'est-ce que vous me voulez ? "")",0.0
-,"('#trafiquet', 'Je veux que tu passes chez monsieur Fesse-Mathieu, pour le prier de venir ici ; et que tu ailles de là dans la rue de la Huchette, savoir si le messager du Mans est arrivé. ')",0.0
-,"('#pierrot', 'Bon, bon, bon, monsieur.  Vous attendez donc quelque panier de volaille ? ')",0.0
-,"('#trafiquet', ""J'attends le bailli de Laval, qui vient pour être mon gendre. "")",0.0
-,"('#pierrot', 'Quoi !  Tout de bon ?  Un homme du Maine pour être le mari de votre fille ? ')",0.0
-,"('#trafiquet', 'Assurément. ')",0.0
-,"('#pierrot', ""Fi !  Monsieur, n'en faites rien ; il ne vient que des chapons de ce pays-là. Scènes italiennes. "")",0.0
-,"('#colombine', ""Une bougie ?  Est-ce que tu n'entends pas que je demande une bougie pour cacheter une lettre ?"")",0.0
-,"('#pierrot', ""Pardonnez-moi... mais... c'est que... en vérité... mademoiselle ; je m'en vais... "")",0.0
-,"('#colombine', ""Pour moi, je ne sais plus quelle maladie a attaqué le cerveau de cet animal-là : il ne voit plus, il n'entend plus ; il a assurément quelque chose de brouillé dans son timbre. Tu veux donc que je cachette une lettre avec un manchon ?  Je te demande une bougie, m'entends-tu ? Je crois qu'il me fera perdre l'esprit.  Oh, oh !  Voilà une nouvelle folie que je ne lui connaissais pas encore.  Depuis quand as-tu perdu la parole ?  Parle, réponds ; dis donc à qui tu en as. Pierrot apporte un manchon.  Pierrot fait encore des mines. "")",0.0
-,"('#pierrot', ""Je n'oserais ; je sens là un tourbillon, un étouffement de la nature... heurtant contre l'amour.  Tenez, voilà une lettre qui vous dira tout cela. "")",0.0
-,"('#colombine', ""Que signifie donc cette cérémonie-ci ?  Je trouve cela assez plaisant.  Voyons donc ce que dit cette lettre. Comme il n'y a point d'animal dans le monde qui n'aime quelque autre animal, c'est ce qui fait que je vous aime.  Autre chose ne peut vous dire votre très humble serviteur et fidèle amant, Pierrot. Mon très humble serviteur et fidèle amant, Pierrot.  Ah, ah !  Voilà donc où le bât vous blesse, monsieur l'amoureux !  En vérité, je suis ravie d'avoir fait une pareille conquête.  Elle lit. "")",0.0
-,"('#pierrot', ""Hé !  Mademoiselle, je sais bien que mon mérite n'est pas capable de mériter ;... mais, d'un autre côté,... voilà que l'occasion,... votre beauté... Je ne suis pas bien riche ; mais, ma foi, je suis un bon garçon. "")",0.0
-,"('#colombine', ""J'entends cela le mieux du monde ; mais je vous prie, monsieur Pierrot, d'étouffer un peu vos hoquets de tendresse, et d'aller porter cette lettre à monsieur de la Maltotière."")",0.0
-,"('#pierrot', 'Ah !  Petit cocodrille !  Ouf ! ')",0.0
-,"('#colombine', ""La conquête de Pierrot n'est pas bien illustre : je sens néanmoins une secrète joie de voir que rien ne m'échappe.  Quelque sévérité qu'affectent les femmes, elles ne sont jamais fâchées de s'entendre dire qu'on les aime. "")",0.0
-,"('#le-laquais', 'Mademoiselle, voilà monsieur le conseiller Nigaudin. ')",0.0
-,"('#colombine', ""En vérité, monsieur Nigaudin, j'ai lieu de louer votre diligence : nous ne devons partir pour la Comédie que dans deux heures, et je suis ravie de pouvoir pendant ce temps-là profiter de votre conversation."")",0.0
-,"('#nigaudin', ""Mademoiselle, quand il s'agira de venir vous offrir ses hommages, on n'obtiendra point de défaut contre moi : en cas de rendez-vous auprès des dames, je ne me laisse jamais contumacer, et je me rends bien vite à l'ajournement personnel. "")",0.0
-,"('#colombine', ""Ah, monsieur !  Que vous dites les choses galamment !  Vous avez un tour aisé et naturel dans les expressions, que les autres n'ont point ; et il semble toujours que vous demandiez le coeur, quelque indifférente chose que vous puissiez dire. "")",0.0
-,"('#nigaudin', ""Moi, mademoiselle ! Je ne vous demande rien ; vous me prenez donc pour un escroc ?  Il est vrai que nous autres gens de robe, la plupart, nous avons la belle élocution à commandement.  Tout franc, mademoiselle, les gens d'épée n'ont point le boute-dehors comme nous. "")",0.0
-,"('#colombine', ""Fi !  Ne me parlez point des gens d'épée ; ils n'auraient jamais rien à vous dire, s'ils ne vous étourdissaient de leurs bonnes fortunes, et s'ils ne vous faisaient le calcul du nombre des bouteilles qu'ils ont vidées.  Pour moi, je ne conçois pas bien la manie de la plupart des femmes d'aujourd'hui ; on ne saurait leur plaire, si l'on ne revient de Flandre ou d'Allemagne, et si l'on ne rapporte à leurs pieds un coeur tout persillé de poudre à canon. "")",0.0
-,"('#nigaudin', ""Ma foi, il y a bien de l'entêtement ; car, entre nous, il n'y a point de gens qui tiennent une procédure si irrégulière auprès des dames que les gens de guerre : ils sont brusques et entreprenants sur le fait des faveurs, et n'observent jamais les délais fixés par l'ordonnance de l'amour. "")",0.0
-,"('#colombine', ""Il est vrai qu'on n'est point en sûreté contre leurs entreprises ; et quand ils sont chez les dames, ils s'imaginent être dans un quartier d'hiver à vivre à discrétion. "")",0.0
-,"('#nigaudin', ""À propos de quartier d'hiver, mademoiselle, il me semble qu'ils sont venus cette année quinze jours plus tôt pour moi. "")",0.0
-,"('#colombine', 'Pourquoi donc, monsieur ? ')",0.0
-,"('#nigaudin', ""J'avais hypothèque spéciale sur votre coeur, sans ce visage d'épetier qui est arrivé, et qui se prétend privilégié sur la chose : mais, ventrebleu !  Nous verrons. "")",0.0
-,"('#colombine', 'Eh !  Que craint-on, monsieur, quand on est fait comme vous ? ')",0.0
-,"('#nigaudin', ""Il est vrai qu'un juge craint fort peu de chose ; mais la plupart de ces gens de guerre sont des brutaux qui usent d'abord des voies de fait.  Nous autres, nous faisons notre affaire en douceur, et nous n'aimons pas le fracas de la brette. "")",0.0
-,"('#colombine', ""Vous avez assez d'autres endroits pour vous faire distinguer. "")",0.0
-,"('#nigaudin', ""Ce n'est pas, ventrebleu !  Qu'on n'ait du coeur. Je voudrais que vous me vissiez aux buvettes : je fais tout trembler ; et si tous mes confrères les praticiens me ressemblaient, il ne se recevrait pas le quart des nasardes qui se donnent tous les jours. "")",0.0
-,"('#colombine', ""Je gagerais, à votre air, que vous opinez l'épée à la main ?  Et je vous prendrais quelquefois pour un colonel de robe. "")",0.0
-,"('#nigaudin', ""Vous trouvez donc mon habit joli ?  C'est un petit déshabillé de chasse que je me suis fait faire pour la cour.  N'est-il pas vrai que l'épée me sied bien ? "")",0.0
-,"('#colombine', 'À charmer. ')",0.0
-,"('#nigaudin', ""Je sens quelquefois des convulsions de bravoure que je ne saurais retenir. J'étais né pour la guerre : mais mon père, voyant que j'avais trop d'esprit pour ce métier-là, me mit dans notre présidial de Beauvais, et m'acheta une charge d'assesseur.  Il tousse. "")",0.0
-,"('#colombine', ""Ah, monsieur l'assesseur !  Si vous débrouillez aussi bien un procès que vous savez vous faire jour dans un coeur, que vous êtes un juge éclairé !"")",0.0
-,"('#nigaudin', ""Tout franc, mademoiselle, je ne me plains pas de mes lumières, et je vous avoue que j'ai une pénétration d'esprit qui me surprend quelquefois.  Je jugeai dernièrement un gros procès à l'audience, dont je n'avais pas entendu un mot. "")",0.0
-,"('#colombine', 'Pas un mot !  Et comment avez-vous pu rendre la justice ? ')",0.0
-,"('#nigaudin', ""Bon !  Dans tous les procès, il n'y a qu'une routine.  L'une des parties m'avait envoyé un carrosse de cent pistoles, et l'autre deux chevaux gris de six cents écus ; vous jugez bien qui avait le bon droit ? "")",0.0
-,"('#colombine', 'Oh !  Je sais que deux chevaux gris mènent un procès bien rondement. ')",0.0
-,"('#nigaudin', 'Ma foi, vous avez raison ; les chevaux entraînèrent le carrosse.')",0.0
-,"('#le-capitaine', 'Parbleu !  Mon ami, je crois que tu ne me connais pas. ')",0.0
-,"('#colombine', 'Ah, monsieur !  Vous êtes perdu si cet homme-là vous trouve ici. ')",0.0
-,"('#nigaudin', 'Comment donc ? ')",0.0
-,"('#colombine', ""C'est un officier qui est jaloux à la fureur ; il a déjà tué cinq ou six hommes pour n'avoir fait que me regarder. "")",0.0
-,"('#nigaudin', 'Cinq ou six hommes !  Voilà qui est bien brutal.  Holà !  Hé, laquais. Il se déshabille, et met son rabat. ')",0.0
-,"('#colombine', 'Hé, que faites-vous, monsieur ?  À quoi vous amusez-vous là ? ')",0.0
-,"('#nigaudin', ""Je sais bien ce que je fais.  Il faudra qu'il soit bien lâche, s'il me bat sans épée.  Pour plus grande sûreté, vite, qu'on me donne ma robe. "")",0.0
-,"('#colombine', 'Votre robe !  Et où est-elle ? ')",0.0
-,"('#nigaudin', 'Je ne vais jamais sans cela : on ne sait pas ce qui peut arriver. ')",0.0
-,"('#colombine', ""Ah, monsieur !  Ne vous y fiez pas ; vous auriez toutes les robes du Palais sur le corps, qu'il... "")",0.0
-,"('#le-capitaine', 'Par la mort !  Par la tête !  Si tu ne me laisses entrer, je mettrai le feu à la maison. ')",0.0
-,"('#colombine', 'Que je suis malheureuse !  Le voilà qui entre. Tenez, cachez-vous vite sous cette table-là, et ne remuez pas. ')",0.0
-,"('#nigaudin', 'Ah !  Ma maudite toux me va trahir. ')",0.0
-,"('#le-capitaine', ""Comment !  Mordi, mademoiselle : il est plus difficile d'entrer chez vous que de prendre trois demi-lunes l'épée à la main.  Si vous ne changez de portier, ma foi, il faudra rompre tout commerce avec vous.  Malepeste !  Une cravate de Malines qui n'est plus propre qu'à faire de la charpie !  Voilà qui est fait, je ne rends plus de visites qu'à des portes bâtardes. "")",0.0
-,"('#colombine', ""Monsieur, je suis bien fâchée de l'accident de votre cravate : mais... "")",0.0
-,"('#le-capitaine', ""Mais, mademoiselle, on est bien aise de conserver le peu qu'on a de linge.  Je suis revenu trente fois de l'assaut en meilleur équipage.  Il est vrai qu'une jolie personne comme vous est un redoutable ouvrage à cornes. Hem, plaît-il ?  Il râpe du tabac ; Nigaudin tousse. "")",0.0
-,"('#colombine', ""Ce n'est rien, monsieur...  Que voilà un habit bien entendu !"")",0.0
-,"('#le-capitaine', ""Je ne suis pas mal fait, oui ; je dois ma taille à une douzaine de bouteilles de vin que je bois réglément par jour : un grand ventre sied bien à la tête d'un bataillon. Ouais !  Qu'est-ce donc que j'entends ?  Nigaudin tousse. "")",0.0
-,"('#colombine', ""Ce n'est rien, vous dis-je.  Voilà vos inquiétudes qui vous prennent ; vous voudriez déjà être hors d'ici, et vous ne songez pas qu'il y a un siècle qu'on ne vous a vu. "")",0.0
-,"('#le-capitaine', ""J'y viendrais plus souvent : mais tout le genre humain y aborde.  Voyez-vous, mademoiselle, je suis le gentilhomme de France du meilleur commerce ; mais, ventrebleu !  Je ne m'accommode point de vos neutralités. "")",0.0
-,"('#colombine', ""Mon_Dieu !  Monsieur, je ménage tout le monde pour des raisons particulières ; mais je sais donner la préférence à qui le mérite.  Je me distingue en voyant des gens de cour ; les officiers me font plaisir ; je trouve des ressources avec les financiers : et pour peu qu'on aime les bagatelles, c'est le moins qu'on puisse avoir que deux ou trois petits abbés dans une maison. "")",0.0
-,"('#le-capitaine', ""Pour les abbés, passe : on sait bien que cette graine-là est nécessaire aux femmes : mais j'enrage de voir à vos trousses un tas de gens de robe, qui sont pour la plupart des croquants, à qui l'esprit n'a été donné que comme le sel aux jambons pour les conserver. "")",0.0
-,"('#colombine', ""Bon ! L'été les femmes les souffrent faute d'officiers : mais ce sont des oiseaux de semestre qui disparaissent avec les hirondelles.  Et puis les affaires viennent sans qu'on y pense ; on a tous les jours, malgré soi, des procès ; et vous savez qu'auprès d'un juge sensible, l'enjouement d'une jolie femme est toujours la meilleure pièce d'un sac. "")",0.0
-,"('#le-capitaine', ""Vous voyez entre autres un certain... Trigaudin... Nigaudin ; un petit friquet de chicane.  Par la ventrebleu !  Si jamais je l'y rencontre ; je n'aime pas le bruit, mais assurément je lui couperai les oreilles. Nigaudin tousse, et Colombine tousse aussi, de peur que le Capitaine ne l'entende. "")",0.0
-,"('#colombine', ""Hé !  Fi, monsieur, ne m'en parlez point ; je ne le saurais souffrir : c'est une éponge à sottises. Elle tousse. "")",0.0
-,"('#le-capitaine', ""Qu'avez-vous donc, mademoiselle ?  Vous me paraissez bien enrhumée. "")",0.0
-,"('#colombine', ""Ce n'est rien, monsieur ; on ne peut pas toujours se porter si bien que vous.  Mon_Dieu !  Que vous avez bon visage ! "")",0.0
-,"('#le-capitaine', ""Je le crois, ma foi, qu'il est hon ; il y a plus de trente ans que je m'en sers jour et nuit ; je ne suis pas comme ces femmes qui le mettent le soir sur leur toilette."")",0.0
-,"('#le-sergent', 'Mon capitaine, ne voulez-vous pas arrêter les parties de ce marchand a fourni les justaucorps de la compagnie ? ')",0.0
-,"('#colombine', ""C'est-à-dire, monsieur le capitaine, que vous ne manquez pas de moyens pour trouver de l'argent. "")",0.0
-,"('#le-capitaine', ""Je veux être un infâme, si j'ai le premier sou pour faire ma compagnie : ce qui me console, c'est que je dois beaucoup.  Allons, tirez.  Allons, tirez.  Pour une demoiselle, il me semble que vous avez là un vilain mâtin sous votre table.  Il écrit, et sent quelque chose sous la table. "")",0.0
-,"('#colombine', 'Vous rêvez, je crois, avec vos mâtins. ')",0.0
-,"('#le-capitaine', ""Brin-d'amour ?"")",0.0
-,"('#le-sergent', 'Mon capitaine. ')",0.0
-,"('#le-capitaine', 'Chassez-moi ce chien de dessous cette table. ')",0.0
-,"('#le-sergent', 'Allons, tirez ; à la paille.  Nigaudin sort.')",0.0
-,"('#le-capitaine', ""Oh, oh !  Mon petit ami, et que faites-vous donc ici, s'il vous plaît ? "")",0.0
-,"('#nigaudin', 'La Violette, laquais, prenez ma robe. ')",0.0
-,"('#le-capitaine', 'Mon petit ami, si vous ne dénichez au plus vite, je vous ferai amoureusement descendre par la fenêtre. ')",0.0
-,"('#colombine', ""Monsieur le capitaine, vous êtes un extravagant de vous emporter sans raison.  N'ai-je pas fait mon devoir de faire cacher monsieur pour vous épargner du chagrin ?  Tant pis pour vous, si vous allez chercher où vous n'avez que faire. Et vous, monsieur, de quoi vous avisez-vous de faire du bruit mal à propos ?  Il n'y a qu'un homme de robe et officier d'un présidial capable de tousser quand on le cache sous une table.  Puisque vous avez fait la sottise, démêlez la fusée comme il vous plaira.  À Nigaudin.  Elle sort. "")",0.0
-,"('#nigaudin', ""Adieu, monsieur ; nous ne serons pas toujours seul à seul ; et s'il vous tombe jamais quelque décret sur le corps, je vous apprendrai ce que c'est que de scandaliser un juge chez des femmes."")",0.0
-,"('#le-capitaine', 'Va, va, petit regrattier de la justice, je me moque de toi et de tes décrets ; je suis en garnison dans une bonne citadelle. ')",0.0
-,"('#nigaudin', ""On ne traite pas comme cela un conseiller assesseur, et je m'en plaindrai à votre citadelle.  Ils sortent l'un d'un côté et l'autre de l'autre. "")",0.0
-,"('#pierrot', ""Monsieur, je viens de chez votre notaire ; il vous prie bien fort de l'excuser ; il ne saurait venir aujourd'hui. "")",0.0
-,"('#trafiquet', ""Il faut prendre patience, pourvu qu'il vienne demain. "")",0.0
-,"('#pierrot', ""Ni demain non plus : il lui est survenu une petite affaire ; je ne crois pas qu'il puisse venir si tôt. "")",0.0
-,"('#trafiquet', 'Et quelle est donc cette affaire ? ')",0.0
-,"('#pierrot', ""C'est, monsieur, qu'il est mort. "")",0.0
-,"('#trafiquet', ""Il est mort !  Tu as raison ; je ne crois pas qu'il revienne de longtemps. C'est bien dommage ; c'était le seul honnête homme de notaire que j'aie encore trouvé.  Hé !  Dis-moi, as-tu des nouvelles de notre homme ? "")",0.0
-,"('#pierrot', ""Ho !  Oui, monsieur ; pour celui-là, on m'a dit qu'il était arrivé par le poulailler du Maine, et qu'il demeurait tout rasibus de chez nous. "")",0.0
-,"('#trafiquet', ""Le ciel en soit loué !  Je me déferai peut-être à la fin de ma fille, et je ne verrai plus dans ma maison des animaux de toute sorte d'espèces, et particulièrement cette assemblée de femmes, ou plutôt cette académie de folles qui s'y tenait. "")",0.0
-,"('#pierrot', ""Tout franc, monsieur, je commençais à être bien las de toutes ces visageresses, et j'étais résolu de prendre mon congé ou de vous donner le vôtre.  Mais, monsieur, je voudrais bien vous lâcher un petit mot, tandis que je sommes sur la chose du mariage. "")",0.0
-,"('#trafiquet', 'Parle, Pierrot ; que me veux-tu ? ')",0.0
-,"('#pierrot', 'Monsieur, regardez-moi bien ; tel que vous me voyez, je me vais marier. ')",0.0
-,"('#trafiquet', 'Toi, te marier !  Es-tu fou ? ')",0.0
-,"('#pierrot', ""Ce qui me console ; monsieur, c'est que celle que j'épouse est aussi folle que moi. "")",0.0
-,"('#trafiquet', 'Et qui est donc cette malheureuse-là ? ')",0.0
-,"('#pierrot', ""Oh !  Monsieur, vous la connaissez bien ; c'est... mademoiselle votre fille. "")",0.0
-,"('#trafiquet', 'Ma fille ?  Ma fille Colombine ? ')",0.0
-,"('#pierrot', ""Vraiment, monsieur, cela est tout prêt ; on n'attend plus que votre consentement et le sien. "")",0.0
-,"('#trafiquet', ""Je ne sais, maraud, à quoi il tient que je ne t'assomme de coups. "")",0.0
-,"('#pierrot', ""Mais, monsieur, il ne faut pas se fâcher ; cela n'est pas si inégal.  Je suis un garçon, une fois, et elle est une fille ; et puis, monsieur, je ne sais ce que c'est que de faire le blêche : vous me donnez quinze écus par an ; j'aime mieux n'en gagner que dix et être votre gendre.  Voilà comme je parle, moi. "")",0.0
-,"('#trafiquet', 'Et moi, voilà comme je réponds. ')",0.0
-,"('#pierrot', ""Eh !  Fi donc, monsieur ; est-ce comme ça qu'on parle de mariage ?"")",0.0
-,"('#pierrot', ""Tenez, voilà votre diable de bailli ; est-ce qu'il est mieux fait que moi ? "")",0.0
-,"('#arlequin', ""Je crois, monsieur, que vous avez plus d'impatience de me faire votre gendre, que je n'en ai de vous voir mon beau-père.  Vous avez une fille : ergo vous êtes pourvu d'une drogue dont vous voudriez être défait ; car une fille, c'est une fleur qui se fane, si elle n'est cueillie dans sa saison ; c'est un quartaut de vin de Champagne qui jaunit, s'il n'est bu dans sa primeur. "")",0.0
-,"('#pierrot', ""Monsieur du quartaut, vous n'en aurez peut-être que la baissière. "")",0.0
-,"('#trafiquet', ""J'espère, monsieur, que vous ne vous repentirez pas de l'affaire que vous faites ; car je puis vous assurer que je vous livre une fille toute neuve, et qui vous fera dans la suite un très bon usé. "")",0.0
-,"('#arlequin', ""Ah !  Cette marchandise-là ne dure toujours que trop.  Vous pouvez aussi vous vanter que vous serez le beau-père de France le mieux engendré.  Je n'ai aucune mauvaise qualité ; je hais le vin à la mort ; j'ai une aversion incroyable pour le jeu, et je suis fort aisé à vivre : je ne crois pas avoir assommé plus de vingt paysans ; et si, ce n'était que pour des bagatelles, quelques rentes seigneuriales.  Il tire son mouchoir, et laisse voir dans sa poche un pistolet et une bouteille ; il fait tomber des dés et des cartes. "")",0.0
-,"('#trafiquet', ""Voilà cet homme si doux, qui ne joue et qui ne boit pas ! Vous dites donc, monsieur, que ma fille sera doucement avec vous ; et qu'est-ce que c'est que cela, s'il vous plaît ?  Haut.  Il montre le pistolet."")",0.0
-,"('#arlequin', ""Je porte toujours cela sur moi, car je n'aime pas à être contredit. "")",0.0
-,"('#trafiquet', ""Vous m'assurez que sa dot ne court point de risque entre vos mains, et que vous ne jouez point ? Il montre les cartes qui sont à terre."")",0.0
-,"('#arlequin', ""Fi, monsieur !  Il n'y a que des fripons qui s'amusent à ce métier-là.  Je porte quelquefois des cartes et des dés par complaisance ; mais je ne m'en sers qu'en compagnie, et je vous assure que si j'étais seul je ne jouerais jamais. "")",0.0
-,"('#pierrot', ""Je vous l'ai toujours dit, monsieur ; il n'y a que les mauvaises compagnies qui gâtent la jeunesse. "")",0.0
-,"('#trafiquet', ""Pour du vin, vous n'en buvez pas ? "")",0.0
-,"('#arlequin', 'La crapule me fait horreur.  Est-ce que les honnêtes gens boivent du vin ? ')",0.0
-,"('#trafiquet', ""Je vois pourtant là quelque chose qui a assez la physionomie d'une bouteille. "")",0.0
-,"('#pierrot', 'Bon !  Monsieur, vous avez la berlue. ')",0.0
-,"('#arlequin', ""Oui, parbleu !  Il l'a ; ce n'est que de l'eau-de-vie que je porte à une femme de qualité qui est en couche. "")",0.0
-,"('#trafiquet', ""Allons, allons, il faut passer par là-dessus : on ne fera pas un homme exprès pour moi.  Apparemment vous n'épouserez pas ma fille sans la voir ?  Pierrot, dis à Colombine qu'elle vienne saluer monsieur. "")",0.0
-,"('#pierrot', ""Elle n'est pas ici. "")",0.0
-,"('#trafiquet', ""Elle n'est pas ici ? "")",0.0
-,"('#pierrot', ""Non, monsieur ; j'ai vu un chevalier avec un abbé qui sont venus pour l'emprunter jusqu'à sept heures. "")",0.0
