moliere-dom-juan,moliere-festin-de-pierre,Score
"('#charlotte', ""Quement ?  Qu'est-ce que c'est donc qu'iglia ? "")","('#charlotte', ""Quemant ?  Qu'est ce que c'est donc qu'il y glia ?"")",0.7635572552680969
"('#pierrot', ""Iglia que tu me chagraignes l'esprit, franchement. "")","('#pierrot', ""Iglia que tu me chagraines l'esprit franchement."")",0.8899389505386353
"('#charlotte', 'Et quement donc ? ')","('#charlotte', 'Et quement donc ?')",1.0
"('#pierrot', ""Testiguienne, tu ne m'aimes point. "")","('#pierrot', ""Testeguienne, tu ne m'aimes point."")",0.961925208568573
"('#charlotte', ""Ah !  Ah !  N'est que ça ? "")","('#charlotte', ""Ah Ah, n'est-que ça ?"")",0.8491563200950623
"('#pierrot', ""Oui, ce n'est que ça, et c'est bian assez. "")","('#pierrot', ""Oui, ce n'est que ça, et c'est bian assez."")",0.9999999403953552
"('#charlotte', 'Mon quieu, Piarrot, tu me viens toujou dire la mesme chose. ')","('#charlotte', 'Mon quieu, Piarrot, tu me viens toujou dire la même chose.')",0.9512143135070801
"('#pierrot', ""Je te dis toujou la mesme chose, parce que c'est toujou la mesme chose ; et si ce n'étoit pas toujou la mesme chose ; je ne te dirois pas toujou la mesme chose. "")","('#pierrot', ""Je te dis toujou la même chose, parce que c'est toujou la même chose, et si ce n'était pas toujou la même chose, je ne te dirais pas toujou la même chose."")",0.8347078561782837
"('#charlotte', ""Mais qu'est-ce qu'il te faut ?  Que veux-tu ? "")","('#charlotte', ""Mais qu'est-ce qu'il te faut ?  Que veux tu ?"")",0.9883867502212524
"('#pierrot', ""Jerniquenne !  Je veux que tu m'aimes. "")","('#pierrot', ""Jerniguienne je veux que tu m'aimes."")",0.8315833806991577
"('#charlotte', ""Est-ce que je ne t'aime pas ? "")","('#charlotte', ""Est ce que je ne t'aime pas ?"")",0.9610327482223511
"('#pierrot', ""Non, tu ne m'aimes pas ; et si, je fais tout ce que je pis pour ça.  Je t'achète, sans reproche, des rubans à tous les marciers qui passont ; je me romps le cou à t'aller denicher des marles, je fais jouer pour toi les vielleux quand ce vient ta feste, et tout ça, comme si je me frappois la teste contre un mur.  Vois-tu, ça n'est ni biau ni honneste de n'aimer pas les gens qui nous aimont. "")","('#pierrot', ""Non, tu ne m'aimes pas, et si je fais tout ce que je pis pour ça.  Je tachete sans reproche des rubans à tous ces Marciers qui passont, je me romps le cou à t'aller dénicher des marles, je fais jouer pour toi les vielleux quand ce vient ta fête, et tout ça comme si je me frappais la tête contre un mur. Vois-tu, ça n'est ni biau ni honnête de n'aimer pas les gens qui nous aimont."")",0.9386380910873413
"('#charlotte', ""Mais, mon gnieu, je t'aime aussi. "")","('#charlotte', ""Mais, mon guieu, je t'aime aussi."")",0.7100196480751038
"('#pierrot', ""Oui, tu m'aimes d'une belle deguaine ! "")","('#pierrot', ""Oui, tu m'aimes d'une belle deguaine."")",0.986514687538147
"('#charlotte', ""Quement veux-tu donc qu'on fasse ? "")","('#charlotte', ""Quement veux tu donc qu'on fasse ?"")",0.9706452488899231
"('#pierrot', ""Je veux que l'en fasse comme l'en fait quand l'en aime comme il faut. "")","('#pierrot', ""Je veux que l'en fasse comme l'en fait quand l'en aime comme il faut."")",1.0000001192092896
"('#charlotte', ""Ne t'aimai-je pas aussi comme il faut ? "")","('#charlotte', ""Ne t'aimé-je pas aussi comme il faut ?"")",0.919070839881897
"('#pierrot', ""Non !  Quand ça est, ça se voit, et l'en fait mille petites singeries aux personnes quand on les aime du bon du coeur.  Regarde la grosse Thomasse, comme elle est assotée du jeune Robain : alle est toujou autour de li à l'agacer, et ne le laisse jamais en repos ; toujou al li fait queuque niche ou li baille quelque taloche en passant ; et l'autre jour qu'il estoit assis sur un escabiau, al fut le tirer de dessous li, et le fit choir tout de son long par tarre.  Jarni !  Vlà où l'en voit les gens qui aimont ; mais toi, tu ne me dis jamais mot, t'es toujou là comme eune vraie souche de bois ; et je passerois vingt fois devant toi, que tu ne te grouillerois pas pour me bailler le moindre coup, ou me dire la moindre chose.  Ventrequenne !  ça n'est pas bian, après tout, et t'es trop froide pour les gens. "")","('#pierrot', ""Non, quand ça est, ça se voit, et l'on fait mille petites singeries aux personnes quand on les aime du bon du coeur.  Regarde la grosse Tomasse comme elle assotée du jeune Robain, alle est toujou entour de ly à l'agacer, et ne le laisse jamais en repos.  Toujou al ly fait queuque niche, ou ly baille queuque taloche en passant, et l'autre jour, qu'il était assis sur un escabiau, al fut le tirer dessous ly, et le fit choir tout de son long par tarre.  Jarny vla où l'on voit les gens qui aimont, mais toi, tu ne me dis jamais mot, t'es toujou là comme une vraie souche de bois, et je passerais vingt fois devant toi que tu ne te grouillerais pas pour me bailler le moindre coup, ou me dire la moindre chose.  Ventrequenne, ça n'est pas bian, après tout, et t'es trop froide pour les gens."")",0.9384886026382446
"('#charlotte', ""Que veux-tu que j'y fasse ?  C'est mon himeur, et je ne me pis refondre. "")","('#charlotte', ""Que veux-tu que je fasse ?  C'est mon himeur, et je ne pis pas me refondre ."")",0.9249218106269836
"('#pierrot', ""Ignia himeur qui quienne.  Quand en a de l'amiquié pour les personnes, l'an en baille toujou queuque petite signifiance."")","('#pierrot', ""Ignia humeur qui quienne, quand on a de l'amiquié pour les personnes, lan en baille toujou queuque petite signifiance."")",0.9134523868560791
"('#charlotte', ""Enfin je t'aime tout autant que je pis, et, si tu n'es pas content de ça, tu n'as qu'à en aimer queuque autre. "")","('#charlotte', ""Enfin, je t'aime tout autant que je pis, si tu n'es pas content de ça, tu n'as qu'à en aimer queuquautre."")",0.9865309000015259
"('#pierrot', ""Eh bien, vlà pas mon compte.  Testigué, si tu m'aimais, me dirais-tu ça ? "")","('#pierrot', ""Eh bien, vla pas mon compte ?  Testiquié, si tu m'aimais me dirais-tu ça ?"")",0.9537800550460815
"('#charlotte', ""Pourquoi me viens-tu aussi tarabuster l'esprit ? "")","('#charlotte', ""Pourquoi me viens-tu tarabuster l'esprit ?"")",0.974434494972229
"('#pierrot', ""Morqué !  Queu mal te fais-je !  Je ne te demande qu'un peu d'amiquié. "")","('#pierrot', ""Morgué que mal te fais-je ?  Je ne te demande qu'un peu d'amiquié ."")",0.923772931098938
"('#charlotte', ""Eh bian !  Laisse faire aussi, et ne me presse point tant, peut-être que ça viendra tout d'un coup sans y songer. "")","('#charlotte', ""Et bian, laisse faire aussi, et ne me presse point tant, peut-être que ça viendra tout d'un coup sans y songer.\n"")",0.9530386924743652
"('#pierrot', 'Touche donc là, Charlotte. ')","('#pierrot', 'Touche donc là, Charlotte.')",0.9999997615814209
"('#charlotte', 'Eien, quien. ')","('#charlotte', 'Et bien, quien.')",0.6299135684967041
"('#pierrot', ""Promets-moi donc que tu tâcheras de m'aimer davantage. "")","('#pierrot', ""Promets-moi que tu tâcheras de m'aimer davantage."")",0.988644540309906
"('#charlotte', ""J'y ferai tout ce que je pourrai, mais il faut que ça vienne de lui-même.  Pierrot, est-ce là ce Monsieur ? "")","('#charlotte', ""J'y ferai tout ce que je pourrai, mais il faut que ça vienne de lui-même.  Piarrot, est-ce là Monsieur."")",0.8696228265762329
"('#pierrot', 'Oui, le vlà. ')","('#pierrot', 'Oui, le vla.')",0.7338733077049255
"('#charlotte', ""Ah !  Mon quieu, qu'il est genti, et que ç'auroit été dommage qu'il eût esté nayé ! "")","('#charlotte', ""Ah, mon quieu, qu'il est genti[l], et que c'aurait été dommage qu'il eût été nayé !"")",0.9341061115264893
"('#pierrot', ""Je revians tout à l'heure : je m'en vas boire chopaine, pour me rebouter tant soit peu de la fatigue que j'ais eue. "")","('#pierrot', ""Je revians tout à l'heure, je m'en vas boire chopaine pour me rebouter tant soit peu de la fatigue que j'ai eu."")",0.976383626461029
"('#don-juan', ""Nous avons manqué notre coup, Sganarelle, et cette bourrasque imprévue a renversé avec notre barque le projet que nous avions fait ; mais, à te dire vrai, la paysanne que je viens de quitter répare ce malheur, et je lui ai trouvé des charmes qui effacent de mon esprit tout le chagrin que me donnait le mauvais succès de notre entreprise.  Il ne faut pas que ce coeur m'échappe, et j'y ai déjà jeté des dispositions à ne pas me souffrir longtemps de pousser des soupirs. "")","('#don-juan', ""Nous avons manqué notre coup, Sganarelle, et cette bourrasque imprévue a renversé avec notre barque le projet que nous avions fait ; mais à te dire vrai, la paysanne que je viens de quitter répare ce malheur, et je lui ai trouvé des charmes qui effacent de mon esprit tout le chagrin que me donnait le mauvais succès de notre entreprise.  Il ne faut pas que ce coeur m'échappe, et j'y ai déjà jeté des dispositions à ne me pas souffrir de pousser longtemps des soupirs."")",0.9964594841003418
"('#sganarelle', ""Monsieur, j'avoue que vous m'étonnez.  À peine sommes-nous échappés d'un péril de mort, qu'au lieu de rendre grâce au Ciel de la pitié qu'il a daigné prendre de nous, vous travaillez tout de nouveau à attirer sa colère par vos fantaisies accoutumées et vos amours cr...  Paix !  Coquin que vous êtes ; vous ne savez ce que vous dites, et Monsieur sait ce qu'il fait.  Allons. "")","('#sganarelle', ""Monsieur, j'avoue que vous m'étonnez ; à présent que nous sommes échappés d'un péril de mort, qu'au lieu de rendre grâce au ciel de la peine qu'il a daigné prendre de nous, vous travaillez tout de nouveau à vous attirer sa colère par vos fantaisies accoutumées, et vos amours cr...  Paix, coquin que vous êtes, vous ne savez ce que vous dites, et Monsieur sait ce qu'il fait, allons."")",0.9655565619468689
"('#don-juan', ""Ah, ah, d'où sort cette autre paysanne, Sganarelle ?  As-tu rien vu de plus joli ?  Et ne trouves-tu pas, dis-moi, que celle-ci vaut bien l'autre ? "")","('#don-juan', ""Ah, ah, d'où sort cette autre paysanne, Sganarelle ?  As-tu rien vu de plus joli, et ne trouves-tu pas, dis-moi, que celle-ci vaut bien l'autre ?"")",0.9953195452690125
"('#sganarelle', 'Assurément.  Autre pièce nouvelle.')","('#sganarelle', 'Assurément.  Autre pièce nouvelle.')",0.9999999403953552
"('#don-juan', ""D'où me vient, la belle, une rencontre si agréable ?  Quoi, dans ces lieux champêtres, parmi ces arbres et ces rochers, on trouve des personnes faites comme vous êtes ? "")","('#don-juan', ""D'où me vient, la Belle, une rencontre si agréable ?  Quoi, dans ces lieux champêtres, parmi ces arbres et ces rochers, on trouve des personnes faites comme vous êtes ?"")",0.992185115814209
"('#charlotte', 'Vous voyez, Monsieur. ')","('#charlotte', 'Vous voyez, Monsieur.')",1.0000001192092896
"('#don-juan', 'Êtes-vous de ce village ?')","('#don-juan', 'Êtes-vous de ce village ?')",1.0
"('#charlotte', 'Oui, Monsieur. ')","('#charlotte', 'Oui Monsieur.')",0.952832818031311
"('#don-juan', 'Et vous y demeurez ? ')","('#don-juan', 'Et vous y demeurez ?')",1.0000001192092896
"('#charlotte', 'Oui, Monsieur. ')","('#charlotte', 'Oui Monsieur.')",0.9528326988220215
"('#don-juan', 'Vous vous appelez ? ')","('#don-juan', 'Vous vous appelez ?')",1.0
"('#charlotte', 'Charlotte, pour vous servir. ')","('#charlotte', 'Charlotte, pour vous servir.')",1.0
"('#don-juan', 'Ah !  La belle personne, et que ses yeux sont pénétrants ! ')","('#don-juan', 'Ah ! La belle personne, et que ses yeux sont pénétrants ?')",0.9532162547111511
"('#charlotte', 'Monsieur, vous me rendez toute honteuse. ')","('#charlotte', 'Monsieur, vous me rendez toute honteuse.')",0.9999998807907104
"('#don-juan', ""Ah, n'ayez point de honte d'entendre dire vos vérités.  Sganarelle, qu'en dis-tu ?  Peut-on voir rien de plus agréable ?  Tournez-vous un peu, s'il vous plaît, ah que cette taille est jolie !  Haussez un peu la tête, de grâce, ah que ce visage est mignon.  Ouvrez vos yeux entièrement, ah qu'ils sont beaux !  Que je voie un peu vos dents, je vous prie, ah qu'elles sont amoureuses !  Et ces lèvres appétissantes.  Pour moi, je suis ravi, et je n'ai jamais vu une si charmante personne. "")","('#don-juan', ""Ah, n'ayez point de honte d'entendre dire vos vérités.  Sganarelle qu'en dis tu ?  Peut on rien voir de plus agréable ?  Tournez-vous un peu s'il vous plaît, ah que cette taille est jolie !  Haussez un peu la tête, de grâce, ah que ce visage est mignon  Ouvrez vos yeux entièrement, ah qu'ils sont beaux !  Que je voie un peu vos dents, je vous prie, ah qu'elles sont amoureuses !  Et ces lèvres appétissantes.  Pour moi, je suis ravi, et je n'ai jamais vu une si charmante personne."")",0.976722002029419
"('#charlotte', ""Monsieur, cela vous plaît à dire, et je ne sais pas si c'est pour vous railler de moi. "")","('#charlotte', ""Monsieur, cela vous plaît à dire, et je ne sais pas si c'est pour vous railler de moi."")",0.9999998807907104
"('#don-juan', ""Moi, me railler de vous ?  Dieu m'en garde, je vous aime trop pour cela, et c'est du fond du coeur que je vous parle. "")","('#don-juan', ""Moi, me railler de vous ?  Dieu m'en garde, je vous aime trop pour cela, c'est du fond du coeur que je vous parle."")",0.9957871437072754
"('#charlotte', 'Je vous suis bien obligée, si ça est.')","('#charlotte', 'Je vous suis bien obligée si cela est.')",0.9191625118255615
"('#don-juan', ""Point du tout, vous ne m'êtes point obligée de tout ce que je dis, et ce n'est qu'à votre beauté que vous en êtes redevable. "")","('#don-juan', ""Point du tout, vous ne m'êtes point obligée, de tout ce que je dis, et ce n'est que à votre beauté que vous en êtes redevable."")",0.9806332588195801
"('#charlotte', ""Monsieur, tout ça est trop bien dit pour moi, et je n'ai pas d'esprit pour vous répondre. "")","('#charlotte', ""Monsieur, tout ça est trop bien dit pour moi, et je n'ai pas d'esprit pour vous répondre."")",0.9999999403953552
"('#don-juan', 'Sganarelle, regarde un peu ses mains. ')","('#don-juan', 'Sganarelle, regarde un peu ses mains.')",1.0
"('#charlotte', 'Fi, Monsieur, elles sont noires comme je ne sais quoi. ')","('#charlotte', 'Fi, Monsieur, elles sont noires comme je ne sais quoi.')",1.0
"('#don-juan', 'Ha que dites-vous là, elles sont les plus belles du monde, souffrez que je les baise, je vous prie. ')","('#don-juan', 'Ha que dites vous là, elles sont les plus belles du monde, souffrez que je les baise, je vous prie.')",0.9944039583206177
"('#charlotte', ""Monsieur, c'est trop d'honneur que vous me faites, et si j'avais su ça tantôt, je n'aurais pas manqué de les laver avec du son. "")","('#charlotte', ""Monsieur, c'est trop d'honneur que vous me faites, et si j'avais su ça tantôt, je n'aurais pas manqué de les laver avec du son."")",0.9999998211860657
"('#don-juan', ""Et dites-moi un peu, Belle Charlotte, vous n'êtes pas mariée sans doute ? "")","('#don-juan', ""Et dites-moi un peu, belle Charlotte, vous n'êtes pas mariée sans doute ?"")",0.9934998750686646
"('#charlotte', ""Non, Monsieur ; mais je dois bientôt l'être avec Piarrot, le fils de la voisine Simonette. "")","('#charlotte', ""Non Monsieur, mais je dois bien l'être avec Piarrot, le fils de la voisine Simonette."")",0.8280802965164185
"('#don-juan', ""Quoi ?  Une personne comme vous serait la femme d'un simple paysan ?  Non, non c'est profaner tant de beautés, et vous n'êtes pas née pour demeurer dans un village, vous méritez sans doute une meilleure fortune, et le Ciel, qui le connaît bien, m'a conduit ici tout exprès pour empêcher ce mariage, et rendre justice à vos charmes : car enfin, belle Charlotte, je vous aime de tout mon coeur, et il ne tiendra qu'à vous que je vous arrache de ce misérable lieu, et ne vous mette dans l'état où vous méritez d'être, cet amour est bien prompt sans doute ; mais quoi, c'est un effet, Charlotte, de votre grande beauté, et l'on vous aime autant en un quart d'heure, qu'on ferait une autre en six mois. "")","('#don-juan', ""Quoi, une personne comme vous seriez la femme d'un simple Paysan ?  Non, non c'est profaner tant de beautés, et vous n'êtes pas née pour demeurer dans un Village, vous méritez sans doute une meilleure fortune, et le Ciel qui le connaît bien, m'a conduit ici tout exprès pour empêcher ce mariage, et rendre justice à vos charmes : car enfin, belle Charlotte, je vous aime de tout mon coeur, et il ne tiendra qu'à vous que je ne vous arrache de ce lieu misérable, et ne vous mette dans l'état où vous méritez d'être, cet amour est bien prompt sans doute ; mais quoi, c'est un éclat, Charlotte, de votre grande beauté, et l'on vous aime autant en un quart d'heure, qu'on ferait une autre en six mois."")",0.9775530099868774
"('#charlotte', ""Aussi vrai, Monsieur, je ne sais comment faire quand vous parlez, ce que vous dites me fait aise, et j'aurais toutes les envies du monde de vous croire, mais on m'a toujou dit qu'il ne faut jamais croire les Monsieux, et que vous autres courtisans êtes des enjoleus, qui ne songez qu'à abuser les filles. "")","('#charlotte', ""Aussi vrai, Monsieur, je ne sais comment vous faites quand vous parlez, ce que vous dites me fait aise, et j'aurais toutes les envies du monde de vous croire, mais on m'a toujou dit, qu'il ne faut jamais croire les Monsieux, et que vous autres Courtisans vous êtes des enjôleus qui ne songez qu'à abuser les filles."")",0.9838241338729858
"('#don-juan', 'Je ne suis pas de ces gens-là. ')","('#don-juan', 'Je ne suis pas de ces gens-là.')",1.0
"('#sganarelle', ""Il n'a garde. "")","('#sganarelle', ""Il n'a garde."")",1.0
"('#charlotte', ""Voyez-vous, Monsieur, il n'y a pas plaisir à se laisser abuser, je suis une pauvre paysanne, mais j'ai l'honneur en recommandation, et j'aimerais mieux me voir morte que de me voir déshonorée. "")","('#charlotte', ""Voyez-vous, Monsieur, il n'y a pas plaisir à se laisser abuser, je suis une pauvre paysanne, mais j'ai l'honneur en recommandation, et j'aimerais mieux me voir morte que de me voir déshonorée."")",0.9999999403953552
"('#don-juan', ""Moi, j'aurais l'âme assez méchante pour abuser une personne comme vous, je serais assez lâche pour vous déshonorer ?  Non, non, j'ai trop de conscience pour cela, je vous aime, Charlotte, en tout bien et en tout honneur, et pour vous montrer que je vous dis vrai, sachez que je n'ai point d'autre dessein que de vous épouser, en voulez-vous un plus grand témoignage, m'y voilà prêt quand vous voudrez, et je prends à témoin l'homme que voilà de la parole que je vous donne. "")","('#don-juan', ""Moi j'aurais l'âme assez méchante pour abuser une personne comme vous, je serais assez lâche pour vouloir vous déshonorer ?  Non, non, j'ai trop de conscience pour cela, je vous aime, Charlotte, en tout bien et en tout honneur, et pour vous montrer que je vous dis vrai, sachez que je n'ai point d'autre dessein que de vous épouser.  En voulez vous un plus grand témoignage, m'y voilà prêt quand vous voudrez, et je prends à témoin l'homme que voilà de la parole que je vous donne."")",0.9968302845954895
"('#sganarelle', 'Non, non, ne craignez point, il se mariera avec vous tant que vous voudrez. ')","('#sganarelle', 'Non, non, ne craignez point, il se mariera avec vous tant que vous voudrez.')",1.0
"('#don-juan', ""Ah !  Charlotte, je vois bien que vous ne me connaissez pas encore.  Vous me faites grand tort de juger de moi par les autres, et s'il y a des fourbes dans le monde, des gens qui ne cherchent qu'à abuser des filles, vous devez me tirer du nombre, et ne pas mettre en doute la sincérité de ma foi, et puis votre beauté vous assure de tout.  Quand on est faite comme vous, on doit être à couvert de toutes ces sortes de crainte, vous n'avez point l'air, croyez-moi, d'une personne qu'on abuse ; et pour moi, je l'avoue, je me percerais le coeur de mille coups, si j'avais eu la moindre pensée de vous trahir. "")","('#don-juan', ""Ah Charlotte, je vois bien que vous ne me connaissez pas encore, vous me faites grand tort de juger de moi par les autres, et s'il y a des fourbes dans le monde, des gens qui ne cherchent qu'à abuser des filles, vous devez me tirer du nombre, et ne pas mettre en doute la sincérité de ma foi, et puis votre beauté vous assure de tout.  Quand on est faite comme vous, on doit être à couvert de toutes ces sortes de crainte, vous n'avez point l'air, croyez-moi, d'une personne qu'on abuse, et pour moi, je vous l'avoue, je me percerais le coeur de mille coups, si j'avais eu la moindre pensée de vous trahir."")",0.9940285086631775
"('#charlotte', ""Mon_Dieu, je ne sais si vous dites vrai ou non, mais vous faites que l'on vous croit. "")","('#charlotte', ""Mon_Dieu, je ne sais si vous dites vrai ou non, mais vous faites que l'on vous croie."")",0.9757170677185059
"('#don-juan', ""Lorsque vous me croirez, vous me rendrez justice assurément, et je vous réitère encore la promesse que je vous ai faite, ne l'acceptez-vous pas ?  Et ne voulez-vous pas consentir à être ma femme ? "")","('#don-juan', 'Lorsque vous me croirez, vous me rendrez justice assurément, et je vous réitère encore la promesse que je vous ai faite, ne la croyez-vous pas ?  Et ne voulez-vous pas consentir à être ma femme ?')",0.978991687297821
"('#charlotte', 'Oui, pourvu que ma tante le veuille. ')","('#charlotte', 'Oui, pourvu que ma tante le veuille.')",0.9999999403953552
"('#don-juan', 'Touchez donc là, Charlotte, puisque vous le voulez bien de votre part. ')","('#don-juan', 'Touchez donc là, Charlotte, que vous le voulez donc bien de votre part.')",0.822439432144165
"('#charlotte', ""Mais au moins, Monsieur, ne m'allez pas tromper, je vous prie, il y aurait de la conscience à vous, et vous voyez comme j'y vais à la bonne foi. "")","('#charlotte', ""Mais au moins, Monsieur, ne m'y allez pas tromper, je vous prie, il y aurait de la conscience à vous, et vous voyez comme j'y vais à la bonne foi."")",0.990002453327179
"('#don-juan', 'Comment, il semble que vous doutiez encore de ma sincérité ?  Voulez-vous que je fasse des serments épouvantables ?  Que le Ciel... ')","('#don-juan', 'Comment, il semble que vous doutiez encore de ma sincérité ?  voulez-vous que je vous fasse des serments épouvantables ?  Que le Ciel...')",0.986746072769165
"('#charlotte', 'Mon_Dieu, ne jurez point, je vous crois. ')","('#charlotte', 'Mon_Dieu, ne jurez point, je vous crois.')",1.0000001192092896
"('#don-juan', 'Donnez-moi donc un petit baiser pour gage de votre parole. ')","('#don-juan', 'Donnez-moi donc un petit baiser pour gage de votre parole.')",0.9999998807907104
"('#charlotte', 'Oh, Monsieur, attendez que je soyons mariés, je vous prie ; après, ça, je vous baiserai tant que vous voudrez. ')","('#charlotte', 'Oh, Monsieur, Attendez que je soyons mariées, je vous prie, après ça je vous baiserai tant que vous voudrez.')",0.9602928757667542
"('#don-juan', 'Eh bien, Belle Charlotte, je veux tout ce que vous voulez, abandonnez-moi seulement votre main, et souffrez que par mille baisers, je lui exprime le ravissement où je suis... ')","('#don-juan', 'Et bien, belle Charlotte, je veux tout ce que vous voulez, abandonnez-moi seulement votre main, et souffrez que par cent baisers je lui exprime le ravissement où je suis.')",0.9785670638084412
"('#pierrot', ""Tout doucement, Monsieur, tenez-vous, s'il vous plaît, vous vous échauffez trop, et vous pourriez gagner la purésie. "")","('#pierrot', ""Tout doucement Monsieur, tenez-vous s'il vous plaît, vous vous échauffez trop, et vous pourriez gagner la puresie."")",0.9267141222953796
"('#don-juan', ""Qui m'amène cet impertinent ? "")","('#don-juan', ""Qui m'amène cet impertinent ?"")",1.0000001192092896
"('#pierrot', ""Je vous dis qu'où vous tegniez, et qu'ou ne caressiais point nos accordées. "")","('#pierrot', 'Je vous dis que vous tegniez, et que vous ne caressiez point nos accordées.')",0.8407771587371826
"('#don-juan', 'Ah !  Que de bruit ! ')","('#don-juan', 'Ah, que de bruit.')",0.9059658050537109
"('#pierrot', ""Jerniquenne !  Ce n'est pas comme ça qu'il faut pousser les gens. "")","('#pierrot', ""Jerniguenne, ce n'est pas comme ça qu'il faut pousser les gens."")",0.8815102577209473
"('#charlotte', 'Et laisse-le faire aussi, Piarrot. ')","('#charlotte', 'Et laisse le faire aussi Piarrot.')",0.8979558944702148
"('#pierrot', 'Quement, que je le laisse faire.  Je ne veux pas moi ? ')","('#pierrot', 'Quement, que je le laisse faire.  Je ne veux pas moi ?')",1.0
"('#don-juan', 'Ah ! ')","('#don-juan', 'Ah.')",0.7702468633651733
"('#pierrot', ""Testiguenne !  Parce qu'ous êtes Monsieu, ous viendrez caresser nos femmes à notre barbe, allez-v's-en caresser les vôtres. "")","('#pierrot', 'Testequenne, parce que vous êtes Monsiue, [v}ous viendrez caresser nos femme[s] à notre barbe, allez v-s-en caresser les vôtres.')",0.8137829899787903
"('#don-juan', 'Heu ? ')","('#don-juan', 'Heu ?')",1.0
"('#pierrot', ""Heu.  Testigué !  Ne me frappez pas.  Oh !  Jernigué !  Ventrequé !  Palsanqué !  Morquenne !  ça n'est pas bian de battre les gens, et ce n'est pas là la récompense de v's avoir sauvé d'être nayé.  Don Juan lui donne un soufflet. Autre soufflet. Autre soufflet. Autre soufflet."")","('#pierrot', ""Heu.  Testiqué ne me frappez pas. Oh jernigué.  Ventregué. Palsangué, morguenne, ça n'est pas bien de battre les gens, et ce n'est pas la récompense de [v]ous avoir sauvé d'être nayé. Don Juan lui donne un soufflet. Autre soufflet. Autre soufflet. Autre soufflet."")",0.898428201675415
"('#charlotte', 'Piarrot, ne te fâche point. ')","('#charlotte', 'Piarrot ne te fâche point...')",0.9636614322662354
"('#pierrot', ""Je me veux fâcher, et t'es une vilaine toi d'endurer qu'on te cajole. "")","('#pierrot', ""Je me veux fâcher, et t'es une vilaine, toi, d'endurer qu'on te cajole."")",0.9900398254394531
"('#charlotte', ""Oh, Piarrot, ce n'est pas ce que tu penses, ce Monsieur veut m'épouser, et tu ne dois pas te bouter en colère. "")","('#charlotte', ""Oh, Piarrot, ce n'est pas ce que tu penses, ce Monsieur veut m'épouser, et tu ne dois pas te bouter en colère."")",1.0000001192092896
"('#pierrot', ""Quement ?  Jerni, tu m'es promise. "")","('#pierrot', ""Quement, jerny, tu m'es promise."")",0.9016757607460022
"('#charlotte', ""Ça n'y fait rien, Piarrot, si tu m'aimes ne dois-tu pas être bien aise que je devienne Madame ? "")","('#charlotte', ""Ça n'y fait rien, Piarrot, si tu m'aimes, ne dois-tu pas être bien aise que je devienne Madame."")",0.9794087409973145
"('#pierrot', ""Jerniqué, non, j'aime mieux te voir crevée que de te voir à un autre."")","('#pierrot', ""Jernigué, non, j'aime mieux te voir crever, que de te voir à un autre."")",0.5954761505126953
"('#charlotte', 'Va, va, Piarrot, ne te mets point en peine : si je sis Madame, je te ferai gagner queuque chose, et tu apporteras du beurre et du fromage cheux nous. ')","('#charlotte', 'Va va, Pierrot, ne te mets point en peine ; si je sis Madame je te ferai gagner queuque chose, et tu apporteras du beurre et du fromage cheu nous.')",0.9605662226676941
"('#pierrot', ""Ventrequenne, je gni en porterai jamais quand tu m'en poyrois deux fois autant.  Est-ce donc comme ça que t'écoutes ce qu'il te dit ?  Morquenne, si j'avais su ça tantôt, je me serais bian gardé de le tirer de gliau, et je gli aurois baillé un bon coup d'aviron sur la teste. "")","('#pierrot', ""Ventreguenne, je gny en porterai jamais, quand tu m'y en payerais deux fois autant.  Est-ce donc comme ça que t'écoute ce qu'il te dit ?  Morguenne, si j'avais su ça tantôt, je me serais bien gardé de le tirer de gliau, et je ly aurais bailli un bon coup d'aviron sur la tête."")",0.8353123664855957
"('#don-juan', ""Qu'est-ce que vous dites ? "")","('#don-juan', ""Qu'est-ce que vous dites ?"")",1.0000001192092896
"('#pierrot', 'Jerniquenne, je ne crains parsonne. ')","('#pierrot', 'Jerniquenne, je ne crains personne.')",0.8732789754867554
"('#don-juan', 'Attendez-moi un peu. ')","('#don-juan', 'Attends-moi un peu.')",0.5806397199630737
"('#pierrot', 'Je me moque de tout, moi. ')","('#pierrot', 'Je me moque de tout, moi.')",1.0000001192092896
"('#don-juan', 'Voyons cela. ')","('#don-juan', 'Voyons cela.')",1.0000001192092896
"('#pierrot', ""J'en avons bien vu d'autres. "")","('#pierrot', ""J'en avons bien vu d'autres."")",1.0
"('#don-juan', 'Houais ! ')","('#don-juan', 'Houais.')",0.6677112579345703
"('#sganarelle', ""Eh !  Monsieur, laissez là ce pauvre misérable.  C'est conscience de le battre.  Écoute, mon pauvre garçon, retire-toi, et ne lui dis rien. "")","('#sganarelle', ""Eh Monsieur, laissez là ce pauvre misérable.  C'est conscience de le battre.  Écoute mon pauvre garçon, retire-toi et ne lui dis rien."")",0.9860034584999084
"('#pierrot', 'Je veux lui dire, moi. ')","('#pierrot', 'Je veux lui dire, moi.')",1.0000001192092896
"('#don-juan', 'Ah, je vous apprendrai. ')","('#don-juan', 'Ah, je vous apprendrai.')",0.9999998211860657
"('#sganarelle', 'Peste soit du maroufle ! ')","('#sganarelle', 'Peste soit du maroufle.')",0.8818414807319641
"('#don-juan', 'Te voilà payé de ta charité. ')","('#don-juan', 'Te voilà payé de ta charité.')",1.0
