boyer-amours-jupiter-semele,la-fontaine-daphne,Score
"('#alcmeon', ""Seigneur tout est changé ; la Princesse elle-même  D'un air si transporté m'a vanté ce qu'elle aime,  Qu'il n'est mortel ni Dieu qui lui puisse être égal.  Elle veut que je tremble au nom de ce rival,  Et sa fausse pitié qui craint pour ma faiblesse,  Veut que sans murmurer je cède la Princesse ;  Qu'une lâche terreur étouffe mes désirs,  Et cache au fond du coeur jusqu'aux moindres soupirs. "")",-,0.0
"('#le-roi', ""Madame vous devez connaître votre fille ;  Elle tient plus qu'à vous que toute ma famille.  Plus belle que ses soeurs elle a le premier rang,  Et vous fait négliger le reste de mon sang.  Par cette aveugle ardeur qui possède les mères,  N'avez-vous point rempli sa tête de chimères ?  Vous fille de Vénus, ne la flattez-vous pas  De l'espoir de gagner un Dieu par tant d'appas,  Et qu'un Héros mortel n'est pas assez pour elle ?  Vous me vantez souvent votre race immortelle,  Et Sémélé sans doute, au point où je la vois,  Prend pour lui tout l'orgueil, que vous avez pour moi. "")",-,0.0
"('#la-reine', ""Je n'ai rien fait, Seigneur, qui vous oblige à croire  Que le sang de Vénus, dont je tire ma gloire,  Me fasse négliger mon Époux et mon Roi :  Je sais ce que je suis, et ce que je vous dois.  Cet imprudent orgueil qui n'est qu'extravagance,  Vient aux simples mortels d'une simple naissance :  Mais cet orgueil qui suit ceux qui sortent des Dieux,  Est un orgueil illustre, innocent, glorieux.  C'est celui que j'ai mis dans l'esprit de ma fille,  Et si je la préfère à toute ma famille,  Je ne puis le nier, dès qu'elle vit le jour,  Elle eut mes premiers soins et mon premier amour ;  Mais tout ce grand amour et cette préférence  N'ont rien mis dans son coeur plus haut que sa naissance.  Elle a choisi ce Prince et j'ai loué son choix ;  Et si le sang des Dieux avec celui des Rois,  Est entre vous et moi joint par notre hyménée,  Ce grand exemple instruit une fille bien née.  Quoi qu'il semble aujourd'hui, que pour ce digne amant,  Sémélé se dispose à quelque changement,  Je lui rendrai bientôt sa première tendresse :  Mais il faut ménager son âme avec adresse ;  N'y mêlez pas, Seigneur l'aigreur et le courroux ;  Il faut pour la gagner des traitements plus doux ;  Elle doit obéir, mais d'une obéissance,  Qui n'ait rien d'indigne et basse dépendance."")",-,0.0
"('#le-roi', 'Je veux bien à vous seule abandonner ce soin ;  Je saurai faire agir mon pouvoir au besoin.  Mais quel est cet amant dont on fait un mystère ? ')",-,0.0
"('#la-reine', 'Pour de pareils secrets choisit-on une mère ? ')",-,0.0
"('#le-roi', 'Madame il faudra donc employer mon pouvoir. ')",-,0.0
"('#la-reine', ""Je saurai l'obliger à faire son devoir. "")",-,0.0
"('#alcmeon', ""Ah ! Madame, ah ! Seigneur, sans forcer ma Princesse,  Laissez-la disposer de toute sa tendresse :  Mes maux sont trop cruels pour les pouvoir guérir :  C'est assez de l'aimer, l'adorer, et mourir. "")",-,0.0
"('#le-roi', ""Prince défaites-vous de ce respect frivole ;  La Princesse est à vous, je tiendrai ma parole.  Vous, voyez votre fille, et faites-lui savoir,  Qu'elle doit s'expliquer ou craindre mon pouvoir. "")",-,0.0
"('#la-reine', ""Tu vois l'ordre du Roi, Dircé par ton adresse  Découvre promptement l'amant de ta Maîtresse ;  Ou plutôt ouvre-moi cet important secret ;  Ma fille l'aura mis dans un sein si discret ;  Il n'en faut pas douter. "")",-,0.0
"('#dirce', ""Ah ! De grâce, Madame,  Ne me demandez pas le secret de sa flamme ;  Ce secret révélé me coûterait le jour.  L'ordre qui me défend d'expliquer cet amour,  Vient d'un Amant si fier, si puissant, si terrible,  Qu'en vous le découvrant ma perte est infaillible.  Contentez-vous enfin d'apprendre que ce choix  Vous fera plus d'honneur, que le plus grand des Rois."")",-,0.0
"('#la-reine', ""S'il en est ainsi, pourquoi s'obstiner à se taire ?  Puis-je pas, s'il le faut, cacher ce grand mystère ?  Ah ! Que je crains de l'air, dont je te vois agir,  Que tu caches un choix qui nous fera rougir.  Quel que soit cet Amant, il faut que je l'apprenne. "")",-,0.0
"('#dirce', ""Pourquoi par cet aveu m'exposer à sa haine ?  Puisque de Sémélé vous pouvez l'obtenir,  Ne me contraignez point... "")",-,0.0
"('#la-reine', ""Faites-la donc venir.  Mais que vient m'annoncer ce merveilleux spectacle !  Viens-tu nous éclaircir, Amour, par ce miracle ? "")",-,0.0
"('#l-amour', ""Non Reine, à qui je puis donner ce nom de soeur,  Puisque Vénus est notre mère. Loin d'aller de ta fille éclaircir le mystère,  Garde-toi de forcer le secret de son coeur ;  Commande-lui plutôt d'aimer et de se taire.  L'aigle sur qui je viens t'imposer cette loi,  T'apprend, qu'elle te vient d'un Dieu plus grand que moi.  L'Amour prend son vol du cintre du Théâtre vers le fond."")",-,0.0
"('#dirce', 'Madame vous voyez ce que les Dieux ordonnent. ')",-,0.0
"('#la-reine', ""Je le vois avec joie, et l'ordre qu'ils me donnent,  Montre, combien au Ciel mon sang est précieux,  Quand ce sang jusqu'ici fait descendre les Dieux.  Allons apprendre au Roi cette grande nouvelle,  Et l'ordre souverain d'une bouche immortelle :  Qu'il respecte un secret qu'une divine voix  Commande de la part du grand maître des Rois.  Toi, dis à Sémélé que sans crainte de blâme,  Elle peut conserver son secret et sa flamme,  Et que malgré l'ardeur d'un désir indiscret,  Je renonce au pouvoir d'arracher ce secret. "")",-,0.0
"('#jupiter', ""Oui j'attends Sémélé sous ce nouveau visage :  C'est l'amour qui m'a fait ce galant équipage :  Mais si tu vois un Dieu sous l'habit d'un Berger,  Ce n'est pas d'aujourd'hui que tu m'as vu changer ;  Et de mes feux secrets cacher les aventures,  Sous les traits différents de cent autres figures. "")",-,0.0
"('#momus', ""C'est donc l'Amour qui fait tous ces beaux changements.  J'admire Jupiter sous ces déguisements,  Et sitôt qu'il s'agit de faire une conquête,  Il fait beau voir un Dieu faire l'homme ou la bête.  On sait sous quelle forme on vous vit sur le dos,  Ravir la belle Europe et traverser les flots.  Vous en voulez toujours à celles de sa race :  Et déjà Sémélé vient de prendre sa place.  Dans le sang d'Agenor vous trouvez des appas,  Que dans un autre sang vos yeux ne trouvent pas.  On vous voit tous les jours courir de belle en belle,  Aimez-vous ces beaux noms d'inconstant, d'infidèle ?  N'est-il point de beauté qui vous puisse arrêter,  Les Dieux n'ont-ils point honte de coqueter ? "")",-,0.0
"('#jupiter', ""Momus, veux-tu toujours censurer et médire ?  N'as-tu jamais connu le souverain Empire,  Qui force au changement le plus puissant des Dieux ?  Vois comme c'est en nous un défaut glorieux.  Quand j'aime une beauté, d'abord je vois en elle  Tout ce qu'a de charmant une beauté mortelle ;  La lumière d'un Dieu découvre en un moment  Tout ce qui peut toucher les désirs d'un amant.  Un mortel a besoin de temps et de lumière,  Pour faire à son amour une digne matière ;  Mais un Dieu pour ce choix n'a pas besoin de temps :  Il voit tout d'un coup d'oeil et dehors et dedans ;  Son esprit convaincu d'un mérite adorable,  Aime d'abord, autant que l'objet est aimable,  Et par un feu divin qui peut tout enflammer,  Il embrase l'objet qui vient de le charmer.  Ce violent Amour vient à peine de naître,  Qu'il est victorieux autant, qu'il le peut être,  Et dès lors qu'il jouit avec tant d'ardeur,  Sa flamme à son objet applique tout son coeur,  Qu'au même instant qu'un Dieu possède une maîtresse,  Il épuise sa joie et toute sa tendresse :  Ainsi le coeur d'un Dieu presque en un seul moment,  Aime, se fait aimer, et cesse d'être Amant.  Toi qui n'aimas jamais, tu sais mal comme on aime. "")",-,0.0
"('#momus', ""Peut-être Jupiter, l'ignorez-vous vous-même :  Car enfin Sémélé vous coûte plus d'un jour,  Et je ne vous crois pas trop bien avec l'Amour ;  Vous vous brouillez souvent avec lui ce me semble. "")",-,0.0
"('#jupiter', ""Nous nous brouillons exprès pour être mieux ensemble.  Si l'amour avec moi s'entendait tous les jours,  Quelle gloire de vaincre avec ce grand secours ?  Je me fais de l'amour un combat volontaire,  Un doux empressement, une agréable affaire :  Sous l'habit d'un Berger je me déguise exprès,  Pour affaiblir ainsi la force de mes traits,  Et par quelques combats achetant la victoire,  Pour croître mes plaisirs, j'y mêle un peu de gloire. "")",-,0.0
"('#momus', 'Quelquefois en un jour on vous voit demander,  Attaquer, emporter la place, et la céder. ')",-,0.0
"('#jupiter', ""Oui mais de mon amour apprend tout le mystère.  Quelque glorieux choix, qu'un Dieu se puisse faire,  Sache qu'il ne saurait remplir tous ses désirs :  Son coeur qui veut par tout le comble de plaisirs,  Répare le défaut de ces beautés mortelles,  Par un enchaînement de conquêtes nouvelles. "")",-,0.0
"('#momus', ""Pourquoi vous attacher aux beautés d'ici-bas ?  Nos déesses pour vous sont-elles sans appas ? "")",-,0.0
"('#jupiter', ""L'Amour n'a pas au Ciel son véritable empire :  C'est ici seulement qu'on brûle et qu'on soupire ;  Dans le séjour des Dieux l'on y vit sans désirs,  Et sans désirs l'Amour a-t-il de vrais plaisirs ? "")",-,0.0
"('#momus', ""Est-il d'autres plaisirs pour le Dieu du tonnerre  Que celui quand il v eut de foudroyer la terre ? Rire des beaux desseins d'un fol ambitieux,  Et préparer sa chute en l'élevant aux Cieux ;  Tout rempli de nectar dans une paix profonde,  D'un branlement de tête ébranler tout le monde ;  Faire de ses désirs sa raison et ses lois ;  Se jouer à son gré des peuples et des Rois ;  Voir les mortels brouillés dans toutes leurs prières ;  Leur voir pousser des voeux l'un à l'autre contraires ;  Confondre leurs projets et d'une même main,  Aujourd'hui les flatter et les punir demain ;  Et sur cette conduite inégale, incertaine  Ouïr les sots discours de la prudence humaine ;  Voilà de Jupiter les doux amusements. "")",-,0.0
"('#jupiter', ""J'en trouve dans l'amour qui sont bien plus charmants :  Quand l'amour dans un coeur met toute sa tendresse... "")",-,0.0
"('#momus', ""C'est avec ce beau nom qu'on cache sa faiblesse. "")",-,0.0
"('#jupiter', ""S'il est quelque faiblesse à se laisser charmer,  Que ne suis-je plus faible afin de mieux aimer ?  Ou s'il faut souhaiter une chose impossible,  Que ne suis-je moins Dieu pour être plus sensible ?  Mais j'ai tort de parler à qui n'aima jamais :  Ne combats plus ma flamme et sert-la désormais ;  Momus tu tiens ici la place de Mercure. "")",-,0.0
"('#momus', ""Oui grâce à vos bontés et ma gloire en murmure ;  Votre ordre malgré moi m'employant en ce jour,  Fait d'un censeur des Dieux un confident d'amour. "")",-,0.0
"('#jupiter', ""C'est pour tromper Junon qu'aujourd'hui je t'emploie,  Tu sais qu'incessamment elle trouble ma joie,  Et du subtil Mercure appréhendant l'emploi,  Il lui serait suspect s'il était près de moi.  Ainsi... Mais j'aperçois Sémélé. "")",-,0.0
"('#momus', ""Je vous laisse ;  Un tiers est incommode auprès d'une maîtresse. "")",-,0.0
"('#jupiter', 'Ma Princesse est-ce vous ? ')",-,0.0
"('#semele', 'Est-ce là mon amant ! ')",-,0.0
"('#jupiter', ""Me méconnaissez-vous sous ce déguisement ?  Avez-vous oublier le discours de l'aurore ? "")",-,0.0
"('#semele', ""Non, non, il m'en souvient, c'est le Dieu que j'adore ;  Sous l'habit d'un berger il m'attend en ces lieux. "")",-,0.0
"('#jupiter', ""Je trompe ainsi Junon et me cache à ses yeux :  De son jaloux esprit la triste inquiétude  À m'épier sans cesse applique son étude ;  Mais voulant m'assurer mes plaisirs les plus doux... "")",-,0.0
"('#semele', ""Ah vous vous cachez moins pour Junon que pour vous :  Vous aimez votre gloire, et vous craignez pour elle,  Qu'on sache ce qu'un Dieu fait pour une mortelle. "")",-,0.0
"('#jupiter', ""Moi craindre pour ma gloire un choix si glorieux ?  Moi qui pour vous servir, abandonne les cieux ?  Moi qui brûlant pour vous d'une ardeur sans seconde  Néglige sans rougir la conduite du monde ?  Moi qui montre à vos yeux un amant si charmé,  Qu'il cesse d'être Dieu pour être plus aimé ? "")",-,0.0
"('#semele', ""Hé bien si votre amour est à couvert du blâme,  Si vous prisez si fort l'honneur de votre flamme,  Jupiter il est temps qu'elle paraisse au jour ;  Il court de fâcheux bruits de ce secret amour,  Et si votre ordre encor me condamne au silence,  Cet amour va périr par mon obéissance :  On presse mon hymen pour le Prince Alcméon ;  J'oppose un autre amant, mais j'en cache le nom.  Ce silence honteux où s'obstine mon âme,  Au sentiment de tous cache une indigne flamme,  Et tandis que ce feu n'osera voir le jour,  Ma gloire est en péril ainsi que mon amour."")",-,0.0
"('#jupiter', ""Ne craignez rien ; Amour pour finir votre peine,  Et par mon ordre exprès envoyé vers la Reine,  Lui défend d'écouter un désir indiscret,  Qui veut de votre flamme arracher le secret,  Et par un autre choix tyranniser votre âme. "")",-,0.0
"('#semele', ""Tant de précautions à cacher votre flamme,  Le respect de Junon, tous vos déguisements  Ne m'apprennent pas trop quels sont vos sentiments.  En effet, quand un Dieu se fait une maîtresse,  Il doit aimer sans bruit, et cacher sa faiblesse ;  Un Dieu doit s'épargner cette confusion ;  Junon est trop à craindre en cette occasion,  Et quoique le secret soit fatal à ma gloire,  Qu'importe on en croira ce qu'on en voudra croire.  Ce procédé n'est pas d'un véritable amant :  Un Dieu qui craint les bruits aime bien faible ment.  Pour moi je ne crains pas de dire qu'un Dieu m'aime.  Donnez m'en la licence, ou je la prends moi-même.  Contre un père en courroux, contre tout son pouvoir  Je n'ai que cet aveu pour sauver mon devoir,  Et je crois qu'un amour, dont mon âme est si fière,  Est trop noble et trop beau pour craindre la lumière.  Cependant avouez que j'aime plus que vous.  Je le vois bien, les Dieux n'aiment pas tant que nous :  Les Dieux n'ont pas le temps d'aimer comme on les aime,  Le soin de votre gloire et l'amour de vous-même  Vous peuvent-ils pour nous laisser quelques désirs ?  Mais vous êtes vous seul ma gloire et mes plaisirs :  Ainsi loin de cacher cette flamme divine ;  J'en veux vanter partout l'adorable origine,  Et faire voir partout un feu si glorieux. "")",-,0.0
"('#jupiter', ""Et n'est-ce pas assez qu'il paraisse à vos yeux ?  Un témoin comme moi suffit pour votre gloire. "")",-,0.0
"('#semele', ""Je veux que tout le monde apprenne ma victoire,  Et ne croirai jamais qu'on m'aime tendrement,  Si le grand Jupiter rougit du nom d'amant :  Ma gloire en cet état est toujours imparfaite. "")",-,0.0
"('#jupiter', 'Hé bien que tout le monde apprenne ma défaite : Il faut bien satisfaire à votre ambition ;  Que mon amour éclate aussi loin que mon nom.')",-,0.0
"('#semele', ""Après un tel aveu je brave la colère  Des hommes et des Dieux, d'un amant et d'un père.  Mais Alcméon paraît, tachons de l'éviter. "")",-,0.0
"('#jupiter', ""Il faut voir le rival, qu'on donne à Jupiter."")",-,0.0
"('#alcmeon', 'Ce beau berger est-il de votre confidence ? ')",-,0.0
"('#semele', 'Comment ? ')",-,0.0
"('#alcmeon', ""Je vous apporte un avis d'importance,  Et n'ose devant lui... "")",-,0.0
"('#semele', ""Parlez ne craignez rien,  Ou gardez votre avis, s'il rompt notre entretien. "")",-,0.0
"('#alcmeon', ""J'ai trop de l'interrompre ; et je vois bien Madame,  Puisque vous lui fiez le secret de votre âme,  Que c'est lui qui souvent vous attire en ces lieux.  C'est donc là ce rival si fier, si glorieux ;  Puis donc qu'on ne craint rien d'un témoin si fidèle,  Apprenez le sujet d'une douleur mortelle.  Malgré tous mes conseils, contre votre dessein,  Le Roi vous veut contraindre à me donner la main,  Et pour ce coup fatal marque cette journée. "")",-,0.0
"('#jupiter', 'Mes ordres sauront bien rompre cet Hyménée. ')",-,0.0
"('#semele', ""Que me conseillez-vous sur cet ordre absolu ?  Ou vous-même plutôt qu'avez-vous résolu ?  Mon sort dépend de vous, faut-il que j'obéisse ? "")",-,0.0
"('#alcmeon', ""C'est à ce digne amant faire trop d'injustice,  De prendre en ce besoin conseil de son rival. "")",-,0.0
"('#jupiter', ""Ce conseil quel qu'il soit nous fera peu de mal. "")",-,0.0
"('#alcmeon', 'Hé quoi vous me braver ? ')",-,0.0
"('#jupiter', ""Non j'aurais peu de gloire,  De braver un rival quand il perd la victoire. "")",-,0.0
"('#alcmeon', ""C'est parler devant moi bien haut pour un berger."")",-,0.0
"('#jupiter', 'Des bergers comme moi le peuvent sans danger. ')",-,0.0
"('#alcmeon', ""Cette fierté m'étonne et je ne puis comprendre... "")",-,0.0
"('#jupiter', ""On m'aime et ce seul mot suffit pour vous l'apprendre. "")",-,0.0
"('#alcmeon', ""Que vous sert cet amour quand j'ai l'aveu du Roi ? "")",-,0.0
"('#jupiter', 'Que vous sert cet aveu, quand son coeur est à moi !  Quand on a comme moi la gloire de lui plaire... ')",-,0.0
"('#alcmeon', ""Quand on a qu'à combattre un berger téméraire... "")",-,0.0
"('#jupiter', ""Je ne sais qui l'est plus du berger ou de vous. "")",-,0.0
"('#alcmeon', ""Ah c'en est trop. "")",-,0.0
"('#jupiter', 'Calmez ce dangereux courroux. ')",-,0.0
"('#semele', 'Hé quoi contre un berger et même en ma présence  Un Prince... ')",-,0.0
"('#jupiter', 'Je réponds ici de sa clémence. ')",-,0.0
"('#alcmeon', ""Vous voyez qu'un berger me brave impunément,  Et vous vous offensez de mon ressentiment ?  C'est trop souffrir."")",-,0.0
"('#semele', 'Ô Dieux ! ')",-,0.0
"('#jupiter', 'Ne craignez rien Princesse. ')",-,0.0
"('#alcmeon', 'Quel charme sur mes bras jette tant de faiblesse ? ')",-,0.0
"('#jupiter', 'Pouvez-vous pour un Dieu craindre quelque danger ? ')",-,0.0
"('#semele', ""Ma tendresse d'abord n'a rien vu qu'un berger. "")",-,0.0
"('#alcmeon', ""Ce prompt enchantement et ce charme invisible  Me fait connaître enfin cet amant si terrible,  Ce rival dont tantôt vous m'avez menacé."")",-,0.0
"('#jupiter', ""Oui Prince, c'est lui-même, et le charme est passé :  J'ai pitié de l'état, où vous met trop d'audace :  Amant de Sémélé vous méritez ma grâce.  Au moins par cet essai connaissez mon pouvoir. "")",-,0.0
"('#alcmeon', ""Va ta pitié ne fait qu'aigrir mon désespoir,  Injurieux rival, laisse moi ma faiblesse ;  Accable un malheureux, ou me rend ma Princesse ;  Tu me l'ôtes cruel, et ton charme trompeur  Ainsi que sur mon bras a passé dans son coeur. Princesse ouvrez les yeux et voyez l'imposture  D'un art affreux et noir, qui force la nature.  Vous laissez-vous surprendre aux charmes d'un trompeur ?"")",-,0.0
"('#semele', ""Vous-même connaissez ce divin enchanteur,  Qui sous les faibles traits d'un enfant de la terre,  Cache le puissant Dieu qui lance le tonnerre.  Admirez quel rival vous fait mon changement."")",-,0.0
"('#alcmeon', 'Jupiter mon rival ! Dieux quel aveuglement ? ')",-,0.0
"('#semele', 'Vous voyez... ')",-,0.0
"('#jupiter', ""J'ai pitié de l'erreur qui l'abuse. "")",-,0.0
"('#alcmeon', 'Votre infidélité cherche en vain cette excuse. ')",-,0.0
"('#semele', ""Sans doute, et je rougis qu'un changement fatal  Donne au Prince d'Argos un berger pour rival,  Si la bonté d'un Dieu ne daigne vous absoudre,  Craignez de le connaître à l'éclat de sa foudre. "")",-,0.0
"('#alcmeon', ""Plût au Ciel, qu'il voulut découvrir à mes yeux  Par un coup de tonnerre, un choix si glorieux.  Du moins en connaissant le Dieu qui me surmonte,  Je mourrais avec joie, et vous perdrais sans honte ;  Mais las ! Ce n'est pas lui, mais c'est vous que je crains  La foudre est dans vos yeux, et non pas dans ses mains.  Mais quoi l'air s'obscurcit et l'orage s'apprête... "")",-,0.0
"('#jupiter', 'Quel changement soudain excite la tempête ?  Quand je suis sur la terre, il tonne dans les cieux. ')",-,0.0
"('#alcmeon', ""Il tonne, et c'est ici le grand maître des Dieux.  C'est à cet imposteur qu'il déclare la guerre. "")",-,0.0
"('#jupiter', 'Junon quand il lui plaît peut former le tonnerre,  Elle est Reine des airs. ')",-,0.0
"('#alcmeon', ""Foudre tombe en ce lieu ;  Ta gloire est de punir le fantôme d'un Dieu. "")",-,0.0
"('#jupiter', 'Sans doute que Junon en veut à ma Princesse. ')",-,0.0
"('#semele', ""Sans doute qu'un faux charme abuse ma tendresse. "")",-,0.0
"('#jupiter', 'Quoi vous doutez ? ')",-,0.0
"('#alcmeon', 'Voyez quel était votre erreur. ')",-,0.0
"('#jupiter', ""Junon descend en terre ; évitons sa fureur.  Nuages descendez, et qu'une épaisse nue  La dérobe à sa rage et nous cache à sa vue. Une nue descend, qui ayant enveloppé Jupiter et Sémélé, remonte dans le Ciel. "")",-,0.0
"('#alcmeon', ""Dissipez ce nuage, il est temps d'éclater,  Tombez foudres, tombez sur un faux Jupiter.  Grand Dieu venge ton nom usurpé par un traître.  Mais quel est ce prodige, et que vois-je paraître ?  C'est Junon elle-même avec la foudre en main.  Pourquoi cet équipage, et quel est son dessein ?  De ce faux Jupiter qui m'ôte ce que j'aime,  Me vient-elle venger, ou se venger soi-même ?  Bergers qui la voyez descendre dans ce bois,  Pour hâtez son secours, prêtez-moi votre voix.  Reine des vents Maîtresse des tempêtes  Épargnez nos champs et nos têtes,  Et sur ce ravisseur tournez ce grand courroux,  À ce triste mortel il ravit ce qu'il aime :  Vous voyez sa douleur, vous savez par vous-même,  Tout ce que souffre un coeur amoureux et jaloux.  Chanson. "")",-,0.0
"('#junon', ""Tu me vois Alcméon au milieu des nuages  Par un soin inutile exciter des orages,  Et pour des vains efforts prêter à mon courroux,  Ces traits que j'ai surpris à mon perfide époux.  Jupiter à mes yeux dérobe son amante ;  Son amour tout puissant, rend ma haine impuissante.  Vents, tempêtes, éclairs, enfants de ma fureur,  Qui ne semez ici qu'une vaine terreur,  Évanouissez-vous : l'artifice et l'adresse  Vengeront mieux que vous ma gloire et ma faiblesse. Toi Prince d'Argos approche et n'appréhende rien,  Nos malheurs sont communs et ton sort est le mien :  Une ingrate Princesse à ta flamme infidèle,  Triomphe d'un mortel, et brave une immortelle,  Et sa fière beauté par un malheur fatal  Rend Jupiter perfide, et le fait ton rival.  Junon étant descendue. "")",-,0.0
"('#alcmeon', ""Jupiter mon rival ? Que dites-vous Déesse ?  Le rival dont j'osais mépriser la faiblesse,  Lui qui comme un berger se montrait à mes yeux,  Ce rival est un Dieu le plus puissant des Dieux ?  J'espérais éclaircir cette étrange aventure,  Pour convaincre un rival d'une lâche imposture,  C'était là tout l'espoir dont j'osais me flatter,  Et dans cet imposteur je trouve Jupiter ?  Vous deviez prévenir ces mortelles alarmes :  Avec tant de puissance, avec tant de charmes,  Déesse ignorez-vous l'art de vous faire aimer ?  Et que vous manque-t-il pour plaire et pour charmer ? "")",-,0.0
"('#junon', ""Mais Prince le moyen que ma beauté l'arrête  Ce Dieu qui va toujours de conquête en con quête.  Rien ne saurait borner ses glorieux soupirs,  Quel objet peut borner de si vastes désirs.  Pour consoler ma gloire et toute ma tendresse,  Tâchons adroitement de perdre sa Maîtresse ;  Sue sa fière beauté par de secrets moyens  Je m'apprête à venger tes feux comme les miens.  Jusqu'ici j'ai voulu par une guerre ouverte,  Par de honteux éclats, entreprendre sa perte ;  Mais le grand Jupiter est plus puissant que moi.  Pour la perdre en secret... D'où te vient cet effroi ?  Tremble-tu des périls d'une ingrate Princesse ? "")",-,0.0
"('#alcmeon', ""Toute ingrate qu'elle est excusez ma faiblesse :  J'ai pour sa trahison une secrète horreur,  Et l'amour toutefois règne encor dans mon coeur. "")",-,0.0
"('#junon', ""J'ai donc tort de venir avec tant d'imprudence,  Te fier le secret d'une juste vengeance.  Gardant pour ma rivale un sentiment si doux,  Ta faiblesse contre elle augmente mon courroux. "")",-,0.0
"('#alcmeon', ""Regardez ma Princesse avec moins de colère :  Qu'a-t-elle fait enfin qui puisse vous déplaire ?  Aux tendresses d'un Dieu peut-elle résister.  Que suis-je, hélas que suis-je auprès de Jupiter ? "")",-,0.0
"('#junon', 'Sous ces belles couleurs couvre ton infamie,  Pour mériter ma haine aime mon ennemie. ')",-,0.0
"('#alcmeon', ""Hé bien sauvez mon coeur de cette lâcheté :  Je voudrais bien haïr cette ingrate beauté ;  Mais puisque sur mes sens elle est trop souveraine,  Pour venger mon amour, prêtez-moi votre haine ;  Si je ne sais qu'aimer, haïssez-la pour moi. "")",-,0.0
"('#junon', ""Tu seras satisfait et c'est là mon emploi.  Je sais l'art de haïr sans remords et sans haine.  Si l'amour à ses Dieux je le suis pour la haine.  Pour faire agir la mienne avec plus de bonheur,  Et mettre en sûreté mon nom et mon honneur,  Sous des traits déguisés abusant ta Princesse...  Mais je t'en dirais trop et je crains ta faiblesse :  Je t'instruirai de tout avant la fin du jour.  Adieu je vais venger ma gloire et ton amour."")",-,0.0
"('#jupiter', ""Vous n'avez rien à craindre ici belle Princesse.  Toi, tâche d'observer la jalouse Déesse :  Surtout cache-lui bien cet asile secret.  À Momus. "")",-,0.0
"('#momus', ""J'obéirai fort mal s'il faut être discret. "")",-,0.0
"('#jupiter', ""Hé bien ces grands essais d'amour et de puissance  Vous laissent-ils encor dans quelque défiance ?  Doutez-vous de mon nom ? Ce merveilleux séjour,  Et ces lieux enchantés qu'a produit mon amour,  Sont-ils de ma grandeur un faible témoignage ?  Vous voyez au milieu d'une forêt sauvage,  Naître par un miracle aussi rare que beau,  D'un amas de beautés le spectacle nouveau.  Ces lieux quand vous voudrez vous offrent un asile,  Pour vous comme l'accès l'issue en est facile.  Ici loin de Junon, et loin de votre Cour,  Et sans autres témoins que les yeux de l'Amour,  Nous goûterons tous deux tout ce que dans les âmes  Répandent de douceurs les plus heureuses flammes,  Tout ce que font sentir de joie et de plaisirs,  Le commerce amoureux des yeux et des soupirs,  Les combats d'amitié, de soins, de déférences,  Les flatteurs entretiens, les tendres confidences,  Ces beaux emportements de l'esprit et du coeur,  Ces charmes composés de flamme, et de langueur,  Les doux égarements, les aimables faiblesses,  Les extases d'amour, les transports, les tendresses,  Tout ce qui peut enfin nous flatter tour à tour,  Quand on se donne tout au pouvoir de l'Amour. "")",-,0.0
"('#semele', ""Ah ! Que de ces discours la divine éloquence,  Du Dieu dont je doutais me fait voir la présence !  Vous êtes Jupiter, mon doute est éclairci,  Et les Dieux seulement peuvent parler ainsi.  Autrefois d'un mortel j'ai ressenti la flamme ;  Mais ce n'est pas ainsi qu'il régnait dans mon âme :  Je sens bien d'autres feux, et des traits plus puissants,  Un coup d'oeil vous rend maître, et des coeurs et des sens,  Et cette liberté notre unique avantage,  De vos divines mains le présent et l'ouvrage,  Pour entrer dans vos fers trouve un penchant si doux,  Qu'on voit bien que nos coeurs s'entendent avec vous. "")",-,0.0
"('#jupiter', ""Si ma divinité vous paraît si présente,  Je dois vous en donner une marque éclatante.  Je veux que dans ces lieux le comble des plaisirs,  Par un charme éternel remplisse vos désirs ;  Le ciel respectera ce précieux asile ;  Vous y respirerai un air pur et tranquille,  Que rien ne troublera que vos tendres soupirs,  Et le souffle amoureux des aimables Zéphyrs ;  Ici chaque saison vous donnera des roses,  Les plus charmantes fleurs, et les plus belles choses,  Et pour n'y rendre pas nos plaisirs limités  Chaque jour produira de nouvelles beautés ;  La Mère des Plaisirs vous y suivra sans cesse,  Cette source d'appas, la brillante Jeunesse,  Répandra sur vos jours un éternel printemps,  Et les affranchira de la fureur des ans ;  Mille Ris, mille Jeux, et leur charmante Mère,  N'y prendront d'autre soin que celui de vous plaire ;  Vous y verrez toujours les plus jeunes Amours,  Et tout ce qu'avec eux amènent les beaux jours ;  C'est ici que nos coeurs aimeront sans contrainte,  Jouiront sans dégoût, posséderont sans crainte,  Et ce qui plus que tout doit flatter vos désirs,  C'est un Dieu tout-puissant qui promet ces plaisirs. "")",-,0.0
"('#semele', ""Que de biens à la fois ! Mais hélas ! Leur durée.  N'en sera-t-elle point courte et mal assurée ?  Ces plaisirs qui seront les fruits de votre amour,  Suivront-ils le destin de qui les met au jour ?  L'amour n'est pas pour vous un tribut nécessaire,  Vous êtes de ses lois esclave volontaire,  Un Dieu n'aime qu'autant qu'il se laisse enflammer,  Et qui peut n'aimer pas, cesse bientôt d'aimer.  Pardonnez-moi de grâce un peu de défiance ;  Tant de biens pour jamais ont si peu d'apparence,  Que j'ai trop de sujet de craindre un changement. "")",-,0.0
